Milliseconds,X,Y,Z,ground truth
34340,-0.26950973,1.6890138,-1.2546208,no
34361,0.79138327,1.4577366,-2.5460885,no
34380,2.2591612,0.28336164,-2.6645155,no
34401,-2.7962368,1.5741693,0.6814323,no
34420,-0.91369367,-1.8692482,0.6186205,no
34440,-2.1026318,-3.6866577,3.3547893,no
34461,-1.1477392,-1.8487605,5.772527,no
34480,-0.1762727,-0.086724795,-0.082497835,no
34501,-3.253204,1.6098943,-7.745089,no
34520,-1.5255021,-2.6146753,-11.397104,no
34540,3.3564134,-6.0406766,-4.333194,no
34561,-0.14048314,0.9508362,16.270151,no
34580,1.3272675,1.7776753,6.9970894,no
34601,8.14894,0.8282295,-3.5483093,no
34620,-5.8989367,3.706734,3.8052773,no
34640,-7.0788336,0.5444992,-1.3687508,no
34660,-0.3970939,-3.5082378,-7.3140006,no
34681,-3.9151523,1.1708294,0.0444382,no
34700,0.9376543,-0.3415268,0.28748888,no
34721,3.2263691,1.1181141,-0.41644287,no
34740,-0.048256904,2.7707436,0.4366038,no
34760,0.5201134,0.3046758,-0.9588033,no
34780,-0.22823712,-0.1495166,-0.96160686,no
34800,-2.7349224,0.10588398,0.9641956,no
34821,-1.8512878,-0.6073468,-0.10203992,no
34840,-1.3362621,-0.054550286,-0.76786625,no
34860,-1.3440292,0.66603106,-0.40613374,no
34881,0.31494305,-1.1439496,-3.7461286,no
34900,0.14915845,-1.2454743,-0.28815386,no
34920,-1.9588968,0.055833705,0.7267549,no
34941,-0.25043163,-1.8861247,-3.0876744,no
34960,-1.994446,-1.0645585,1.0525131,no
34981,-0.43991402,-2.0688267,2.5624673,no
35000,0.1567195,-0.3556881,3.0424657,no
35020,-0.5541732,1.8634008,3.6942613,no
35041,0.88167405,-0.5667464,-1.8775308,no
35060,-1.9479268,0.81906116,-0.8866834,no
35080,-0.65228105,-0.7180871,2.0033522,no
35101,-0.96075124,0.30762163,0.35136184,no
35120,0.9772421,0.28005305,1.0890268,no
35141,-0.5170783,1.8880826,2.9778962,no
35160,1.0474826,0.7743184,1.6278946,no
35180,0.45480463,1.6694165,0.83545536,no
35201,0.2475773,0.07954025,-1.6554524,no
35220,0.07020711,-0.11949437,-2.0187328,no
35240,0.7481227,-0.21092561,0.30033457,no
35261,0.097714856,0.8235823,-0.61788297,no
35281,0.28537238,0.27251422,-1.3077654,no
35300,0.19036311,-0.55983406,-1.3853121,no
35321,-0.5952795,-1.2644565,-2.188003,no
35340,-1.0573555,-1.3171985,-1.7802062,no
35361,-0.26020688,-1.0721681,-0.97780055,no
35380,0.14514744,-1.2202289,-1.6647847,no
35401,0.1489607,-1.3084296,-1.4826803,no
35421,0.106320314,-0.9119994,-0.93333393,no
35440,-0.04358716,-1.2928045,-1.0665327,no
35461,-0.9336049,-1.2464579,-1.4674611,no
35481,0.9845481,-1.2499954,0.57640535,no
35501,0.28944802,-0.662888,0.8593325,no
35521,0.05124582,0.20110928,0.3086075,no
35540,0.16979192,-0.27764904,-1.0799379,no
35561,-0.42909032,-0.24248126,0.07358717,no
35581,-0.22654593,0.5489746,2.0725172,no
35600,-0.324623,0.31941018,1.5151722,no
35621,0.22026512,0.54367924,2.103698,no
35640,-2.2452316,1.6729093,2.9265034,no
35661,-0.44918188,0.04523728,0.49108666,no
35681,-0.26556125,-0.21870789,-1.0478485,no
35701,1.0108448,-0.7064154,-0.46807232,no
35721,0.7241865,-0.020043695,0.38220394,no
35741,0.25852105,0.8800152,1.2170703,no
35760,1.1939683,0.36849424,-1.273577,no
35781,-0.8744524,0.5777218,-1.0176612,no
35801,-1.9280785,0.47804984,0.74543834,no
35820,0.65417075,-0.3861932,-0.4218426,no
35841,-0.76590127,0.6025598,-0.35344172,no
35861,-0.8598034,0.53095007,-0.5178853,no
35880,-1.0329938,-0.27284184,-1.6134682,no
35900,0.13617706,-1.6612145,-2.390704,no
35920,-0.7600575,-1.2908516,-1.6984735,no
35941,0.34722078,-0.8451321,1.0097736,no
35961,-0.1361193,-0.5990809,1.4609854,no
35981,1.0321448,-0.6694822,-0.4133863,no
36001,-0.30477008,-0.7343093,-1.4658028,no
36021,-0.15771292,-0.85343474,-0.752362,no
36041,1.1180845,-0.6353914,0.10557434,no
36060,0.5019995,0.6145977,0.9290034,no
36081,-0.58615667,1.6319278,1.1796399,no
36101,0.28753906,1.2005893,-0.4183193,no
36121,0.4861038,-0.11555214,-1.6165326,no
36140,-1.0190196,-0.27663085,-0.0018885345,no
36161,0.40737838,-0.37217757,1.654744,no
36181,-0.45361695,0.005226389,0.84933454,no
36200,0.3659638,-0.33676714,0.09279169,no
36220,-1.101164,-0.3171516,-0.14442374,no
36240,-0.37992403,-1.587351,-2.0257068,no
36261,-0.91006434,-0.9481038,-0.29095492,no
36280,0.046896067,-0.7736646,-0.49079478,no
36300,0.82557875,-1.0284547,-1.8054696,no
36321,0.5106506,-0.454861,-0.69783086,no
36340,0.3521905,-0.09712937,-0.20894894,no
36361,0.70516336,-0.5852601,0.060628083,no
36381,-1.0019308,0.24951017,-0.37000316,no
36400,-0.72279894,-0.2533546,-0.61051387,no
36422,-1.5106826,-0.015265731,0.9349016,no
36440,0.9452269,-0.37874088,1.5814441,no
36461,0.17816886,0.43907845,0.4217171,no
36480,-0.67480344,0.6320996,0.59502614,no
36501,0.9717389,0.24762692,0.5088448,no
36520,0.26996088,-0.21521579,-0.6429227,no
36541,-0.92929745,0.15900478,-0.98042524,no
36561,-0.6174139,-0.24231178,1.7582096,no
36581,0.47239405,-0.50736517,1.7411014,no
36600,-0.37597525,0.0077776313,1.0882457,no
36621,1.4131434,-0.28104,-0.5729698,no
36641,-0.56145483,0.5182855,0.4392585,no
36661,0.8499348,-0.4415988,-1.4163653,no
36680,-0.04498232,-0.62881553,-3.7796645,no
36701,0.31923443,-1.4827065,-0.7454466,no
36720,0.20379083,-0.9366779,-0.48029876,no
36741,0.38691333,-0.71269244,0.3527232,no
36761,0.4707777,-0.7412355,0.4756972,no
36781,0.8658309,-0.8490596,-0.5611113,no
36801,-0.038812995,-1.2398044,-1.5913726,no
36821,-1.3089111,-0.42187262,-0.84461063,no
36841,0.63695997,-0.6397203,-0.437835,no
36861,0.9858983,-0.33921233,-0.060586207,no
36880,-0.9464687,1.1153755,1.1906062,no
36901,0.2584271,-0.22860487,0.3963719,no
36921,-0.06437097,-0.7156487,0.44292217,no
36940,-0.9507318,-0.07947209,0.9400246,no
36960,-0.5808444,-0.2079538,1.0846413,no
36981,-0.11018358,0.09884792,0.9713353,no
37000,0.7658907,-0.16207393,0.5877917,no
37021,0.13467918,-0.022594403,0.14379476,no
37041,0.18897405,-0.42149597,-0.2674273,no
37061,1.0179468,-0.33755797,0.33532962,no
37080,0.5388577,-0.6199895,-0.53757364,no
37101,0.18346232,-0.6170198,-0.38088605,no
37121,0.80850625,-0.34794953,-0.2075374,no
37141,0.12707764,-0.4938967,-0.8515798,no
37161,-0.831135,0.74160373,1.2191128,no
37180,-0.2955966,0.16416171,-0.053321037,no
37201,-0.5768244,0.012188543,-1.1872666,no
37221,-2.0965798,0.3363403,0.35456872,no
37240,0.9608725,-1.1796032,-1.0392337,no
37261,-0.42210528,0.17395322,-0.01470245,no
37280,0.017994562,0.20004429,0.744627,no
37301,0.9927803,-0.3110839,-0.30779672,no
37320,0.059910838,-1.0532646,-0.921522,no
37341,-1.8299438,-0.35965696,-0.15047821,no
37360,0.58747935,-1.0516508,0.936342,no
37381,-1.1899755,-0.061838374,1.2260884,no
37401,0.97606814,-0.41159403,0.15666807,no
37421,-0.26849815,-0.24070932,-0.8468102,no
37440,0.20287752,-0.28350833,-0.072031416,no
37461,0.6629676,-0.52986735,-0.077650964,no
37481,0.08844999,-0.5308842,-1.3010573,no
37501,0.7985083,-0.7538985,0.49238804,no
37520,1.1011379,-0.6650681,0.4594249,no
37540,-0.16048543,0.97000986,0.88313496,no
37560,0.54338884,0.07470966,-0.19752842,no
37581,0.574237,-0.108768195,-0.83258736,no
37600,0.17057133,-0.47015205,-0.73588043,no
37620,-0.86682385,-0.4176405,0.75612986,no
37640,-0.04388039,-0.49458364,0.2687235,no
37661,0.27939308,-0.07566099,-0.49298036,no
37680,-0.97594696,0.2218318,0.6875862,no
37701,0.1142138,-0.432357,-0.57762647,no
37720,0.027754556,-1.1373526,-2.1219943,no
37740,-0.5742622,-0.84053487,-1.2515821,no
37761,-0.09272552,-0.48821163,0.95529515,no
37780,-0.30255058,-0.12027376,1.8796201,no
37801,-0.55022943,0.46616107,0.040411014,no
37820,-1.0408326,0.43883193,-0.76318,no
37840,0.12481452,-1.0121237,-1.8064103,no
37861,-0.028766848,-0.7237811,-0.58290344,no
37880,-0.5184449,-0.23777601,0.38503262,no
37900,-0.7134988,-0.1655845,0.16769084,no
37920,0.44777432,0.24422464,0.29627773,no
37941,-0.96728057,0.022200594,-0.4555522,no
37960,-1.4026035,0.24258181,-0.20242392,no
37981,0.47587124,-0.043721635,1.2010325,no
38000,0.57419163,-0.48098165,0.197312,no
38021,-0.54438835,0.29136857,0.63407195,no
38040,-0.043566056,0.21955267,0.4866523,no
38061,-0.16156015,0.5586216,0.085278586,no
38080,-1.1859297,0.29088423,-0.2290473,no
38101,-0.17516617,-0.3717999,-1.0185996,no
38120,-0.8097679,-0.6177135,-0.34212834,no
38140,-0.85209006,-0.46396476,0.26329195,no
38161,-0.70360494,0.006326401,1.1831269,no
38180,0.66703063,-0.34625897,-0.77918833,no
38200,0.054501254,0.20798959,-0.48826125,no
38220,-0.7990316,0.17208673,0.029940074,no
38240,0.40055725,-0.91109127,-1.6914122,no
38261,-0.029575545,-0.040368024,-1.4226357,no
38280,0.43916658,-0.44452798,-0.7514129,no
38300,-1.3689139,0.5055182,0.12071597,no
38320,1.0147413,-0.75214285,-0.48195642,no
38340,-0.9025024,0.08281234,-0.36145228,no
38361,-0.8079099,-0.24401934,0.9653259,no
38380,0.9343031,-1.1024194,-1.5206718,no
38401,0.62695754,-1.14519,-1.7491946,no
38420,-1.223069,0.16347155,2.3065424,no
38442,0.88295823,-0.31947842,0.4088093,no
38460,0.1323389,-0.103325285,-1.2624577,no
38481,-0.95894176,0.7183941,-0.59279203,no
38501,0.62375224,-0.061572097,0.6451057,no
38520,0.57008713,-0.5350839,-0.8363267,no
38540,-0.7122014,0.1651026,-1.1127001,no
38560,-0.36321816,0.26869485,0.613182,no
38581,0.07548771,-0.25551778,0.7533905,no
38601,0.8213695,0.13480605,0.568053,no
38620,-1.0056633,0.42574182,-0.044981435,no
38641,0.024560712,-0.10410654,-1.284207,no
38660,-0.47605285,-0.09604965,-0.3587121,no
38681,-0.2531591,-0.6483974,-1.0561543,no
38700,0.99063647,-0.53980696,-0.44599062,no
38721,-0.78379524,0.6559369,1.3288114,no
38740,0.9007193,-0.7229686,-2.2017787,no
38761,-0.9648999,-0.41525772,-1.3224485,no
38780,-0.8163712,-0.7508074,-0.8049223,no
38801,0.021596016,-1.2139498,-0.9501056,no
38821,-0.85224235,0.29067144,1.5284067,no
38842,0.6802469,-0.12207852,0.4585313,no
38861,0.3216663,0.23604272,0.5306247,no
38880,0.99953985,0.45599785,-0.3663962,no
38900,-0.06001913,0.05457792,-1.8014818,no
38920,-0.1615296,0.061563235,-1.3392977,no
38941,0.5949829,0.04685738,0.7954873,no
38960,-0.5262631,0.6710876,0.79975575,no
38980,0.07041741,0.24594165,-0.51244724,no
39001,-0.71629596,0.05546491,0.1440123,no
39021,-0.83068836,-0.4597294,0.53926104,no
39040,-0.11087704,-0.5140956,-0.68847936,no
39061,-0.72059816,-0.39675447,-0.5149844,no
39080,0.10297808,-1.0944085,-1.721484,no
39100,-0.21498339,-0.41411504,0.17584182,no
39121,-0.12632495,-0.31600872,1.002586,no
39140,0.2319741,-0.5046924,-0.63386387,no
39161,-0.39527217,0.25523907,-0.6303491,no
39180,0.26049706,0.040463578,-1.1011184,no
39201,0.36168513,-0.3322569,-0.9734693,no
39220,0.94351834,0.046765402,0.34529313,no
39241,-0.03212731,0.8769429,0.2654928,no
39261,0.76373625,0.38674507,-0.5568856,no
39280,0.8895005,0.68521225,0.5105357,no
39300,-0.02656583,0.68632776,0.25556815,no
39321,-1.4511472,0.4280278,0.017195722,no
39341,0.12978421,0.005873337,0.4922145,no
39361,0.019633697,-0.16138594,1.0281,no
39380,-0.032706097,-0.20521724,-0.9359555,no
39401,-0.2810138,-0.57293737,-1.5496995,no
39420,0.25814152,-0.949494,-0.14093989,no
39441,0.18400949,-0.33339188,0.7243575,no
39460,0.76682335,-0.8218291,-2.0664468,no
39481,-0.018905193,-0.2509669,-1.9307203,no
39500,0.16892903,-0.19220328,-0.08827599,no
39521,0.74448323,0.046443388,0.17864138,no
39540,0.3004392,0.4571204,-0.6994871,no
39560,0.74662274,0.653609,-1.1373924,no
39581,-0.51982164,0.7895944,-0.30083105,no
39600,0.10625987,0.45221955,0.15315355,no
39622,-1.2846018,1.5974989,-0.58294564,no
39640,-1.150954,1.1758407,-1.0632145,no
39661,-0.112662256,-0.18377016,-1.7255259,no
39681,0.22529425,-0.5122938,0.8501403,no
39700,-0.76074547,-0.30098987,0.88979137,no
39720,-1.015485,-0.02828056,-0.50761706,no
39741,-0.39466655,-0.02780843,0.7452856,no
39762,0.15211473,-0.33418664,-0.7279084,no
39780,-0.8741597,-0.037951667,-0.37224945,no
39800,0.587925,-0.8320119,-1.8367295,no
39821,0.4714819,-0.6886528,-2.4634483,no
39841,-0.07459682,-0.02486311,-0.2571842,no
39861,0.025903966,-0.29733074,-0.21719709,no
39880,0.12469474,-0.11615228,-0.78857887,no
39901,-1.3535981,0.7569241,1.2311568,no
39920,0.5921103,0.52905196,-0.39356846,no
39941,0.326785,0.398798,-1.3257674,no
39960,0.21136755,0.8471619,-1.5847201,no
39980,-0.11775589,0.79494596,-0.10564971,no
40001,0.064357184,0.7796574,0.71280515,no
40020,-0.81054485,1.3912815,-0.44625106,no
40041,-0.4802921,0.78154683,-1.3608001,no
40061,-0.46390668,-0.35117528,0.3270612,no
40081,0.28753215,-0.34409508,0.7630468,no
40100,-1.0026482,0.09160925,-0.38138458,no
40121,0.14478374,-0.68555117,-0.9451395,no
40140,-0.058165662,-0.22550043,1.3941772,no
40160,-0.24916783,0.13255131,0.21486609,no
40180,0.201035,0.32306686,-1.1069279,no
40201,0.69111276,0.30392006,-2.376439,no
40220,0.18952154,0.039960533,-2.341528,no
40240,-0.05904114,0.050377417,-0.15049823,no
40260,0.15979593,0.04028071,0.41393536,no
40281,-0.8613596,0.43086898,0.20458391,no
40300,-1.1489717,0.7559327,0.49442273,no
40320,0.15953709,0.040308293,-0.24230197,no
40341,-0.105408214,-0.42115858,-0.9954504,no
40360,-1.7486892,0.44261697,-1.0113431,no
40380,-0.671851,-0.49017194,-2.3411553,no
40401,0.38900068,-1.365001,-2.2167983,no
40420,-1.376463,0.32110795,1.6702213,no
40441,0.872448,-0.03574101,1.5014011,no
40461,0.99692255,0.05222548,-0.2535491,no
40481,-1.3006983,1.2790482,-0.3574625,no
40500,0.8361984,-0.51302415,-2.0390744,no
40521,-0.669434,0.43695766,-0.50968933,no
40540,-0.54979193,0.8521337,1.077948,no
40561,1.3485022,0.5544478,0.72618216,no
40580,0.3204814,0.1197734,0.08823148,no
40601,-0.48465902,-0.03364409,1.0531266,no
40620,-1.5182401,0.07055257,0.9320584,no
40640,-0.58839285,-0.9975432,-0.3587302,no
40661,0.97915804,-0.52576894,-2.0623817,no
40680,-0.6743019,0.3117607,-0.22026134,no
40701,0.61502963,-0.6636778,-0.72948104,no
40720,1.174501,-0.94532686,-0.60824543,no
40740,-0.35995817,-0.03311558,0.6827058,no
40761,0.1640321,-0.42243737,1.2478123,no
40780,0.058975272,0.09475919,-0.13426591,no
40800,-0.65202874,0.7938336,-0.59517217,no
40821,-0.49900734,0.3753062,-1.0739568,no
40840,0.65459627,0.18079536,-2.170926,no
40861,0.23761879,-0.14595465,-0.18612735,no
40880,-0.17837062,-0.220598,0.48401034,no
40901,0.7642633,-0.54294574,1.6689237,no
40920,-0.41106194,-0.32910872,1.8722556,no
40941,-1.1211419,-0.4350073,0.44848323,no
40960,-0.19711713,-1.0088438,-1.0910888,no
40981,1.4490137,-1.5182321,-1.6880025,no
41000,0.9745545,-0.111057505,0.21794207,no
41020,1.4581761,-0.1310909,-0.78456,no
41041,1.2460657,0.114574805,-1.9592954,no
41060,1.3609113,0.067898706,-1.118748,no
41081,0.9640173,-0.21774346,0.08738566,no
41100,0.645557,-0.20583725,1.5487636,no
41121,0.583951,0.31513372,0.8114458,no
41140,-0.10037059,0.22163402,-0.39029902,no
41161,-1.9880027,0.30997026,0.6417546,no
41180,0.34721604,-0.53470224,-0.9985688,no
41201,0.7436141,-1.9696032,-3.7541847,no
41220,0.78443813,-1.1884093,-2.550019,no
41241,-1.0137384,0.31465608,3.9704683,no
41260,1.2273122,-1.1141422,0.26298523,no
41280,-0.003002546,-0.605088,-3.6732755,no
41301,0.22270058,-0.554493,-1.09486,no
41320,1.2965043,-0.9911144,1.0449578,no
41341,0.8590262,-0.31907633,1.7195675,no
41360,0.7255241,0.8180572,1.0018867,no
41381,1.0280253,1.0627068,1.3258929,no
41400,0.79078925,1.3690611,2.1012545,no
41420,1.4582609,0.5434849,-0.8497109,no
41441,0.47933197,0.48434716,-2.7105122,no
41460,0.26212043,0.57155067,0.203312,no
41481,-0.33565748,0.5498833,1.9750651,no
41501,0.62129325,-0.045938086,0.9530309,no
41520,0.27311656,0.59914833,0.68651795,no
41540,0.065761395,0.4861534,0.5853963,no
41561,-0.26313752,0.13667786,-1.3392935,no
41581,-0.81456584,-0.20933911,-2.5332348,no
41600,0.9025894,-1.4144311,-2.849041,no
41621,0.33933127,-1.1300963,-1.2347401,no
41640,0.28093296,-0.7806218,0.992744,no
41660,0.854448,-0.95683414,-0.6565536,no
41681,0.29458904,-0.64374137,-2.2551308,no
41700,0.42939094,-0.3749336,-3.1555614,no
41721,0.73341155,-0.78337425,-1.985558,no
41741,0.15937087,-0.07300404,-0.901228,no
41760,0.22270806,0.67921287,0.1780352,no
41781,-0.16335608,0.71149176,0.8410869,no
41800,0.06526334,0.51849556,2.3233526,no
41820,-0.24042928,0.58646137,1.0796347,no
41841,0.71671593,-0.29263422,-1.7413799,no
41860,-0.82217604,0.26030827,0.35150743,no
41881,-0.32981154,-0.3293571,0.010518897,no
41900,0.12657028,-0.27017114,-0.44188878,no
41921,-0.2981072,0.11821093,2.1392474,no
41940,0.034724325,0.4857416,1.5481814,no
41960,-0.01976144,0.3326442,1.8143588,no
41981,-1.5830442,0.8817486,1.8454615,no
42000,0.39993852,-0.42351595,-2.1229177,no
42020,0.25287506,-0.14143306,-2.3030634,no
42041,-1.1227559,0.9450855,0.5539082,no
42060,0.92069244,0.036754802,-0.9435668,no
42081,0.7319292,-0.09259993,-2.7617033,no
42100,-1.1083261,-0.05833533,-0.55680823,no
42121,0.32613292,-0.9941008,-0.15844259,no
42140,-0.6620349,-0.26400703,0.3764948,no
42161,-0.8416222,0.4396638,0.9349173,no
42180,1.0527761,-0.16613556,-1.6095793,no
42201,0.48485562,-0.7906214,-2.851195,no
42220,-1.5602835,0.06255221,-0.33290133,no
42240,1.1464006,-0.65310955,0.22498603,no
42261,-0.34368056,0.42582855,0.20441227,no
42280,0.15397273,-0.25749382,0.016121583,no
42300,-0.24550293,0.09014867,-0.10936572,no
42321,-1.1120055,-0.4802966,-0.04957571,no
42340,-0.11734761,-0.537568,1.6837543,no
42361,1.1132017,0.1943626,1.9176732,no
42380,-0.013022649,1.4832116,2.225718,no
42400,-0.55215734,0.6987889,0.0625889,no
42420,0.10147923,-0.064881645,-1.7452455,no
42441,-0.9674848,0.24270369,-0.2705453,no
42460,-0.203365,-0.33227685,0.84623045,no
42480,0.17795625,-0.068709694,0.80727166,no
42501,-0.01185548,0.53859866,0.008641452,no
42520,-0.06277571,0.6061518,-0.14964573,no
42540,-0.8431443,0.08316652,-0.5317045,no
42561,0.397033,-1.0264771,-1.2170513,no
42580,1.1395378,-0.2683329,-0.44709182,no
42600,-0.09391835,0.6409512,-0.09229866,no
42621,0.9694981,0.1843517,-1.3358498,no
42640,-0.5753633,0.5993268,-1.6198283,no
42661,0.3275691,-0.6718447,-1.262353,no
42680,-0.99734306,-0.4716075,0.43989852,no
42701,0.14571066,-0.42315114,0.20750746,no
42721,-0.8120076,0.44518617,0.19699253,no
42740,-0.68161225,0.454792,0.64440286,no
42761,1.1618626,-1.0048066,-2.083876,no
42780,0.4151099,-0.8058981,-1.6960871,no
42800,-0.08782691,-0.3706986,0.4340642,no
42821,0.2182118,-0.20958,0.33954072,no
42840,0.88241845,-0.3281475,-0.0062109493,no
42860,0.4090221,-0.40691546,-1.3530151,no
42881,-0.82041454,-0.7739337,-1.4186008,no
42900,-0.043736268,-1.0324292,0.7171425,no
42921,0.86249465,-0.55335003,1.5368019,no
42940,0.23603043,0.34164694,0.6397014,no
42960,0.6678293,0.6068641,0.7242805,no
42981,-0.07257605,0.60546476,-2.0517137,no
43000,0.084286414,-0.08267226,-1.0859028,no
43020,0.58181036,-0.5779558,0.123429455,no
43041,-0.32036173,0.421987,1.4248602,no
43061,0.118472196,-0.1746304,1.024411,no
43080,0.32423422,-0.6148348,1.0061243,no
43100,-0.4843157,-0.08515188,0.29331496,no
43121,-0.04374668,-1.0942863,-1.4002843,no
43140,-0.7758019,-1.1255394,-1.534905,no
43160,0.9384114,-1.3215138,-0.4175243,no
43181,0.8784676,0.059026424,1.1537155,no
43200,1.2977659,0.29613042,1.7236229,no
43220,0.908372,-0.25454298,-1.002427,no
43241,-0.07609841,-0.19008166,-1.1631382,no
43260,0.9259004,-0.7763266,-0.64247984,no
43280,0.66190445,-0.64435583,-1.1550484,no
43300,-0.8480546,0.130317,0.57281154,no
43321,0.7867101,0.35150275,0.38245678,no
43340,1.2452611,-0.3972733,0.09617351,no
43360,-0.075955525,-0.88074803,-0.5316557,no
43381,-0.12562448,-0.7694064,-0.8193829,no
43400,0.46033746,-0.021363985,1.2259833,no
43420,0.4060801,-0.4477491,-1.0526968,no
43441,0.96086913,-0.36857587,-1.5802966,no
43460,0.30409017,-0.3561142,0.32404992,no
43480,0.13685368,-0.5880818,0.36072662,no
43501,0.16344123,-0.39347845,0.31220448,no
43520,-1.1578399,-0.19507661,2.348954,no
43540,1.2360579,-0.4913808,0.23536992,no
43561,-0.5051407,-0.012579686,-0.46903273,no
43580,-0.7380302,-0.2243378,-2.0704484,no
43600,0.8807777,-0.77108574,-0.4320347,no
43621,1.0564622,-0.6716418,0.8465981,no
43640,-0.26593566,0.31241754,0.44448873,no
43661,0.6864752,-0.40489665,0.4320689,no
43680,-0.5075777,-0.16131783,0.45603245,no
43701,-1.3456645,-0.56516385,0.23716536,no
43720,0.6019049,-0.62260747,-0.29559743,no
43741,1.0293585,0.028581707,-0.14816296,no
43760,1.094499,0.101407215,0.2683797,no
43780,0.210964,0.63805455,-0.776485,no
43801,0.47079545,-0.33145294,-0.78920615,no
43820,-0.46923915,-0.4267155,0.023954092,no
43840,-0.5890177,-0.07037198,1.2856563,no
43861,1.0111744,-1.0599185,0.8907613,no
43880,1.1169598,-0.9930093,0.8529764,no
43901,-0.85551536,0.037926365,-0.46526155,no
43920,-0.48402238,0.03638873,-1.2756184,no
43940,0.50522685,-0.5379145,-1.1199521,no
43961,0.59296006,-0.36713317,-0.63716537,no
43980,0.9901965,-0.05781565,-0.41705924,no
44001,0.21643294,0.8115376,1.0544533,no
44020,0.5197507,-0.1620315,-0.09319361,no
44040,-0.45230561,0.25740469,-1.0392607,no
44061,-0.98664033,0.21989898,0.3755973,no
44080,-0.036420017,-0.33561856,-0.009913895,no
44101,0.8793864,-1.0560246,-2.0897686,no
44120,-1.1243032,0.30404392,-0.10863189,no
44141,0.62898284,-1.1137127,-0.29259366,no
44160,1.1495752,-0.862822,-1.0517522,no
44181,-0.47795588,-0.23822996,-1.1355786,no
44200,-0.13008142,-0.2715801,-1.0612966,no
44221,0.43483642,-0.92737913,-0.64924634,no
44240,0.29839545,-1.0268095,0.37997064,no
44260,0.8637199,-0.6323497,-0.1544681,no
44281,-0.053389136,-0.120133415,0.46906713,no
44300,0.2917537,-0.55948704,-0.28392056,no
44320,0.9726925,-0.93832934,-1.4945669,no
44340,-0.087222435,-1.0296457,-0.94327575,no
44361,0.6875382,-0.5846742,-0.19688313,no
44381,1.9681845,-0.70035726,-0.5621287,no
44400,1.0558741,-0.78635794,0.6159174,no
44420,-0.9968784,0.12419298,0.5889748,no
44441,0.1789586,-0.67790437,-0.27861488,no
44460,0.05075945,-1.1636693,-0.5066057,no
44480,0.87942,-0.35147262,1.069794,no
44501,0.5123062,0.18386257,1.3190365,no
44520,-0.11983136,1.2534163,1.3427135,no
44540,-0.674145,-0.81201875,-2.8349469,no
44561,1.4244603,-2.1582508,-4.5806184,no
44580,-1.7743295,-1.280835,3.254532,no
44601,0.43421733,-0.976074,4.445897,no
44620,0.6535914,-0.26987964,-0.038841605,no
44641,-0.20734201,0.9375071,0.78782034,no
44661,0.42963323,-0.32330516,-2.6487825,no
44680,0.82263166,-1.4239314,-1.1931868,no
44701,0.8146368,-1.1232566,1.0062414,no
44720,-0.7832166,-0.40607506,0.87295747,no
44740,0.49685004,0.20502488,0.2559973,no
44761,1.3818576,0.10586625,-0.26260483,no
44780,0.11231083,0.030391151,-0.57447004,no
44801,-1.1529858,-0.78650457,-1.2611784,no
44820,-0.41590723,-1.186783,0.7070821,no
44840,-0.18451753,-0.9304576,2.3675096,no
44860,1.2994848,-0.58633393,1.2908959,no
44880,0.35645047,-0.22401895,0.3638728,no
44900,-0.5203637,-0.46312723,-0.47597823,no
44920,-0.47594193,-1.5808139,-2.0463626,no
44941,0.6946991,-2.083106,-1.96376,no
44960,-0.025868002,-0.6834431,1.0253906,no
44981,1.0070685,-0.4498235,2.4530175,no
45000,1.534053,-0.31725892,1.0526403,no
45020,0.38077113,0.8002241,1.1635618,no
45041,-8.08E-04,-0.28387326,-1.5478777,no
45060,0.70056945,-0.5954615,-0.56195533,no
45080,-1.2353785,1.2164007,0.6591571,no
45100,-0.102269545,1.3152862,-0.10303613,no
45120,-1.0159775,0.8492612,0.41604072,no
45141,0.70091444,-0.33566797,-0.5506758,no
45160,0.41845542,-1.021123,0.25817877,no
45180,-0.5048953,-0.12156284,0.9061601,no
45201,-0.048982408,-0.1472919,0.3692688,no
45220,0.25336638,-0.8416252,-2.4937928,no
45240,0.9701262,-1.8579785,-2.6607366,no
45261,0.85054326,-1.7029189,-2.2203424,no
45280,0.0056289793,0.07699507,1.9713199,no
45300,1.3130156,-0.4592864,0.070753016,no
45320,0.07816178,-0.07905982,-2.1109378,no
45341,-1.1986667,-0.69784933,-2.8028417,no
45360,0.10538184,-1.2856961,-1.931195,no
45380,-0.07451629,-1.509544,1.0109332,no
45401,0.9378428,-0.7074038,0.45484617,no
45420,-0.06787048,0.4781061,0.46996894,no
45440,0.074427575,0.6721697,0.68088806,no
45461,1.2183789,-1.2707788,-3.5612361,no
45481,-1.1268743,-0.29918322,-1.8122413,no
45500,-0.23629546,-0.8189016,2.1524198,no
45520,1.5134623,-0.19370978,1.4418001,no
45541,0.3073833,0.2603467,0.9146182,no
45560,-1.4256059,0.62647307,-0.63976383,no
45581,-0.1862373,-0.75844055,0.34556237,no
45600,-0.894521,-0.5905931,1.5021499,no
45620,0.7542778,-0.1321589,0.039056376,no
45641,0.4794033,0.09978672,-0.6132693,no
45660,-1.1564156,0.37479812,-0.2904374,no
45681,0.52651954,-0.32994202,-0.77709955,no
45700,0.62811846,-0.51132303,0.11023475,no
45721,0.46335578,-0.53279024,-0.2638654,no
45740,-0.8032865,-0.25761595,-0.9024322,no
