Milliseconds,X,Y,Z,,ground truth
45720,-0.08247566,1.3740392,-0.36251545,,
45741,-0.83724403,1.2093955,-0.03690195,,
45763,-1.2265892,-0.017948449,-0.010818958,,
45780,-0.14421558,-0.7731524,0.76997495,,
45800,1.1644325,-0.26660556,0.6409199,,
45821,1.2434063,0.56968194,0.20216012,,
45841,0.3386898,0.8914979,-0.11847305,,
45860,-1.0656576,0.7762954,-0.34686208,,
45880,-0.9953871,0.14631838,-0.30113316,,
45901,0.29319477,-0.050787568,0.2439835,,
45921,1.2983465,0.5488589,0.29775548,,
45940,-0.06691456,0.9065459,-0.0355103,,
45960,-1.2888126,0.71331346,0.80274034,,
45981,-0.8343153,0.443977,0.88086414,,
46001,0.4981184,0.8532127,0.7835629,,
46020,0.796504,1.3573309,0.15767813,,
46041,-0.25217342,0.8871006,-0.16960335,,
46060,-0.50896835,-0.00913775,0.24845266,,
46081,1.3157835,0.15989113,0.5117736,,
46100,1.4853449,0.7312528,0.17183638,,
46121,-0.015673637,-0.09367192,0.10708809,,
46140,-0.848958,0.08002716,0.34386802,,
46160,-0.679595,-0.022904158,0.26101565,,
46180,0.5888319,-0.14505184,0.0029902458,,
46200,0.87815475,0.31152833,-0.35785174,,
46220,-0.02532959,-0.050017,0.07505345,,
46240,-0.03704071,-0.4136963,0.39589572,,
46261,0.9846926,0.60320985,0.50757766,,
46280,1.212244,0.7537874,0.29309654,,
46300,-0.30249977,-0.2896768,0.2953751,,
46320,-1.0424128,-0.5290824,0.15603805,,
46341,-0.94221497,-0.19781232,-0.17258382,,
46360,-0.5778713,0.5293937,-0.2498517,,
46380,-0.07913017,0.69544125,-0.20751524,,
46401,-0.18351269,-0.20756078,-0.04041767,,
46420,0.031359673,-0.6466357,0.31965184,,
46440,0.54873466,-0.03716451,0.16409016,,
46461,-0.22816944,0.7586421,-0.047014713,,
46480,-0.9217949,0.8090497,-0.38406134,,
46500,-1.2099552,0.318277,-0.12341046,,
46521,-0.52040386,-0.47647583,0.051455975,,
46540,0.5609751,-0.46835983,-0.0061910152,,
46561,1.2709436,0.3274449,0.043082476,,
46580,1.1652908,1.1877184,0.18123674,,
46600,0.45669937,0.79997754,0.27890968,,
46621,-0.78517723,0.30527705,0.15166855,,
46640,-1.4790239,-0.3090666,-0.37362218,,
46660,-1.0203733,-0.68156976,-0.23285317,,
46681,0.4804678,-0.42542887,-0.21856117,,
46700,0.6454754,0.289706,-0.1926744,,
46721,-0.29876423,-0.44706494,-0.3319776,,
46741,-0.020794868,-0.3350836,-0.30293417,,
46760,0.7643604,0.6981143,-0.43044925,,
46781,0.6701317,1.2585663,-0.15390778,,
46800,-0.5875044,0.8359387,-0.23844719,,
46821,-1.9970331,-0.25941312,-0.15321541,,
46840,-0.9370384,-1.0877004,0.057902575,,
46861,1.1510744,-0.44061792,0.22190523,,
46881,1.6203794,0.63272023,-0.24425054,,
46900,-1.1173754,0.45726871,-0.4494288,,
46921,-0.78518295,0.36722767,-0.23054338,,
46940,0.66917133,0.0134340525,-0.101765394,,
46960,1.3755236,-0.19714618,-0.24420238,,
46980,0.58132553,0.08251023,-0.30723095,,
47001,-0.44670296,0.539189,0.48589206,,
47020,-0.6324835,0.669901,0.39520764,,
47040,-0.059612274,0.066123724,0.35405636,,
47061,0.36105347,0.23811066,-0.0030107498,,
47080,0.3486967,0.49401152,-0.13768935,,
47100,-0.23163414,0.014565468,-0.14937735,,
47121,0.16927433,-0.72878194,-0.17507553,,
47140,0.13341141,-0.16388607,-0.22146583,,
47160,0.24363804,-0.41236877,-0.14313912,,
47180,0.074240685,-0.64035857,-0.017677307,,
47201,0.44048023,-0.61097395,-0.10731387,,
47220,0.4313612,0.5229794,-0.042844772,,
47240,-0.39854527,0.519148,-0.14670134,,
47261,-0.99705124,0.57509065,0.037245512,,
47280,-0.5323286,0.50287306,0.019049168,,
47300,-0.07984638,0.53267336,0.32000852,,
47321,0.029000282,-0.6445973,0.033020973,,
47340,0.5012455,-0.050923586,0.21559834,,
47360,0.7230263,1.195378,-0.09912205,,
47381,0.41118813,0.6840186,-0.16416645,,
47400,-0.47406864,-0.46842313,0.2076993,,
47420,-0.10242844,-0.84645665,0.22864199,,
47441,0.70752907,-0.5407274,0.3498199,,
47460,1.1490126,0.3240415,0.1757853,,
47481,-0.2963133,0.085297585,-0.44181323,,
47500,-1.7265377,-0.3162036,-0.2656448,,
47521,-0.87486744,-0.6847558,0.16391325,,
47541,1.4131985,0.35693634,0.44357586,,
47561,1.3961802,1.1605997,0.09482598,,
47581,-0.646204,1.3289574,-0.1381681,,
47600,-1.6079273,0.913134,0.81613946,,
47621,-1.3287697,1.0385295,0.9805286,,
47640,1.0406313,1.120708,0.5071521,,
47661,0.65232754,2.003642,-0.32626534,,
47680,-1.8486662,0.5564177,-0.21044874,,
47701,-1.9338875,-0.8817023,0.44499302,,
47720,1.0993853,-0.9903506,0.8528693,,
47741,3.1854963,1.5145078,-0.275903,,
47760,0.5336094,0.80582523,-1.1478722,,
47781,-1.6029348,-0.6412543,0.3343265,,
47800,-0.8095341,-0.2812444,0.720942,,
47821,0.56709766,0.13171816,-0.5096016,,
47840,0.5447931,0.3954184,-0.4874158,,
47860,-0.5975046,0.93955886,-0.10853934,,
47881,-1.6048813,1.2507994,0.075867414,,
47900,-2.1021652,-0.068321586,0.084037304,,
47920,0.5388422,-0.7174939,0.74338436,,
47941,2.7804575,0.4941033,1.0926006,,
47960,1.6333542,2.31739,0.050379753,,
47980,-0.7339525,1.5232146,-0.2293539,,
48000,-1.4308796,0.14137924,0.1400721,,
48021,-1.3152189,-0.4168558,-0.4097879,,
48040,-0.123817444,-0.88192236,-0.08590078,,
48060,1.9350986,-0.3721639,-0.16118598,,
48081,1.5873289,0.43746948,-0.38698125,,
48100,-0.99533176,-0.4024291,0.24204421,,
48121,-1.431983,-1.2098829,0.10962248,,
48140,0.007036209,-0.41754103,0.27473187,,
48160,1.689332,1.3523811,0.024876833,,
48181,1.2425194,1.1686342,-0.40245318,,
48200,0.025985718,0.4097345,0.7627108,,
48220,-0.8116703,0.014229178,1.0410502,,
48241,0.02944851,0.2643453,0.72065234,,
48260,1.5334034,1.6857538,0.4154482,,
48280,0.467659,3.0045161,-0.31329417,,
48301,-1.8678627,1.7646855,-0.6030476,,
48321,-3.0440779,-0.29214585,-0.052779198,,
48340,0.9280472,-0.5692183,1.0897372,,
48360,3.9194393,0.5991783,0.5552926,,
48381,1.2451601,1.7954031,-0.50268173,,
48401,-1.0903559,1.4122791,-0.030050278,,
48420,-1.7607098,1.8341583,-0.04213023,,
48441,-2.4310102,0.9959564,-1.0180695,,
48460,-0.5906,-1.0260211,-0.43917966,,
48481,1.6859398,-1.5783184,0.2115252,,
48500,0.96096516,0.65334356,-0.17281008,,
48521,-0.91133595,0.93608046,-0.03256607,,
48541,-0.46298122,0.20068038,0.57510185,,
48560,1.4144516,0.7226938,-0.06911445,,
48581,0.24840927,0.7615117,-0.78958917,,
48600,-1.0643663,0.121436834,-0.36960673,,
48621,-0.7139282,-0.39282203,0.5219469,,
48640,0.5657196,0.13241208,0.117426395,,
48660,0.8247204,1.0668613,-0.36051035,,
48681,-1.1384077,0.71990204,-0.665967,,
48700,-1.6076117,0.12113738,-0.737576,,
48720,-0.74457073,-0.20442891,-0.47640657,,
48741,0.7963896,0.4599042,0.030094624,,
48760,2.7811832,1.0438522,0.2131164,,
48780,2.2160282,2.6956215,0.73604465,,
48801,-0.079060555,1.5483031,0.33788943,,
48820,0.2702942,0.47102833,0.12718296,,
48840,0.96155834,0.4400496,0.5661485,,
48861,0.671402,0.3343678,-0.33823276,,
48880,0.7924671,0.50985014,-1.0859184,,
48900,0.31588364,1.1698623,-0.9795041,,
48921,-1.0551081,0.13597023,-1.4167478,,
48940,-1.9768467,-0.7212965,-0.86847687,,
48960,-0.509532,-1.9388269,0.49033475,,
48981,3.7631845,-3.0051928,1.3990893,,
49000,4.3011866,2.7138975,-0.13830781,,
49021,-1.2893133,2.353295,-2.3146105,,
49040,-5.563176,0.41177082,-2.4503722,,
49060,-5.0406237,-1.4275451,-0.41923547,,
49081,-0.7968502,-1.8778174,0.039326668,,
49100,3.7222643,-1.0290207,-0.28568387,,
49120,3.1389942,-0.026701808,-0.7682245,,
49141,-0.09488678,0.67816865,0.018785,,
49161,-2.9057646,1.8771025,-0.6314819,,
49180,-3.1669521,1.2376566,-1.5773504,,
49201,-2.3048496,0.19784856,-1.9077132,,
49220,-0.12738323,-0.88472414,-0.63960004,,
49240,-0.07991314,-0.32503366,-0.42485142,,
49261,-0.25029564,0.07604635,-0.30734468,,
49280,-1.1955566,-0.1890992,-0.15648389,,
49301,-1.8233118,0.7233366,-0.3215227,,
49320,-0.8297405,1.4390838,-1.0797846,,
49341,-0.017307281,1.763976,-1.3848372,,
49360,-0.96636105,1.1994525,-1.426121,,
49380,-2.2690382,-0.00583148,-1.3012295,,
49400,-1.1936808,-1.5359827,-0.4804077,,
49420,0.19538593,-1.4961718,0.20798373,,
49440,1.4979839,-0.59704244,-0.45761847,,
49460,2.4591627,0.63277423,-0.32703996,,
49481,1.9482698,0.36285746,-0.307626,,
49500,0.5702591,0.1626792,-1.0117497,,
49520,-1.3161392,-0.5814465,-1.5062702,,
49540,-0.15790844,-2.3795257,-1.1249568,,
49561,2.4045935,-3.4604912,0.24262285,,
49580,4.2031393,-0.55894804,0.34519458,,
49600,3.7582455,0.77152836,-0.3704126,,
49621,0.425848,0.7939601,-0.0001685619,,
49640,-0.47953606,1.6714069,-0.004856825,,
49661,0.25959778,1.6485261,0.0776031,,
49680,2.0435333,-0.15146899,0.0739851,,
49700,3.1894226,0.16839564,0.3803265,,
49721,1.5970049,1.5514776,-0.4660418,,
49740,-1.6554098,1.1718458,-1.6987374,,
49760,-4.151087,0.42279458,-1.6868956,,
49781,-3.8836708,-0.8249352,-0.8584423,,
49800,-0.6834488,-1.9748299,-0.1301701,,
49820,3.31242,-2.2939463,-0.5054712,,
49841,3.8895264,-0.8942448,-0.81175756,,
49860,0.42890263,0.15535355,-1.142611,,
49880,-1.9411583,0.33285856,-1.4430315,,
49901,-1.8183441,0.09747946,-1.1557522,,
49921,0.3059349,-0.694819,-0.7772782,,
49941,2.045085,-1.3672175,-0.99134016,,
49960,1.1688814,-0.11812472,-0.3653896,,
49981,-0.26831245,0.7150092,0.8228655,,
50001,-1.0897312,1.4236537,0.8641896,,
50020,0.22221565,1.4020416,0.63617444,,
50041,2.9211807,0.6656431,0.66347957,,
50060,2.4281263,0.9686787,-0.28820777,,
50080,0.4385996,1.0069144,-1.1307602,,
50101,-1.8442516,0.5392957,-1.5429866,,
50120,-2.6266441,-0.2103889,-1.5638998,,
50141,-0.58141994,-1.4038013,-0.99277616,,
50160,1.4217834,-1.0556945,-0.99067616,,
50180,1.522934,-0.17658651,-1.3812356,,
50201,0.1532402,0.44626296,-0.9875417,,
50220,-0.37396145,1.0501131,-0.42752194,,
50240,-0.33342743,1.5953947,-0.28398824,,
50261,0.16114044,1.2960914,-0.5523455,,
50280,0.1593399,1.1749792,-0.5735073,,
50301,-0.43561268,1.5508856,-0.29744196,,
50320,-1.251337,1.6010687,-0.5452604,,
50340,-1.401186,0.6801207,-0.6901674,,
50360,0.43052864,-0.5923718,-0.072743416,,
50381,1.8430872,-0.41971684,-0.085926056,,
50400,3.0146046,0.13301444,-0.9236653,,
50420,1.4458027,0.86067307,-1.2551019,,
50441,-1.2221642,0.3286481,-1.6194804,,
50460,-1.4548473,-1.2948217,-1.5603895,,
50480,-0.10836983,-2.1884003,-0.85971594,,
50501,0.95904636,-1.0087745,-1.0245872,,
50520,0.7295809,-0.28027534,-1.5405469,,
50540,-0.41868877,-0.52327967,-0.8678036,,
50561,0.40148067,-0.4145068,0.12380266,,
50580,1.9475975,0.22773087,0.32801056,,
50600,1.6844397,1.2480391,-0.82590985,,
50621,-0.13694859,1.1063675,-1.4498732,,
50640,-0.86534405,0.17720199,-0.95111895,,
50660,0.27824402,-0.6004772,-0.75697136,,
50681,1.2451315,-0.18555856,-1.1660132,,
50700,-0.17739773,0.23507571,-1.4128242,,
50721,-1.7843943,-0.41661847,-1.2849548,,
50740,-1.1312885,-1.0594276,-1.0369852,,
50761,0.89791584,-1.417309,-0.7964213,,
50780,1.4734163,0.02629888,-1.1258605,,
50801,0.35670185,0.58425474,-1.8958004,,
50821,-0.19326591,1.1856221,-1.2663987,,
50840,0.052069664,1.4435074,-0.4952333,,
50861,1.1902084,1.7852786,-0.17008781,,
50880,2.382286,2.4927201,-0.5309706,,
50900,3.0595074,2.4867172,0.09020996,,
50921,0.3683071,1.9161221,-0.24661851,,
50940,-1.050231,1.5666475,-0.7329197,,
50961,-0.94123554,0.75333834,-0.9183376,,
50980,-0.18158817,-0.54314196,-0.91524196,,
51001,0.6096592,-1.2472068,-0.9789858,,
51020,0.51737976,-1.7852745,-0.97190785,,
51040,-0.6995926,-1.6145629,-1.2229419,,
51061,-0.7576151,-1.4119914,-1.1520896,,
51080,0.45827293,-0.966087,-0.7559025,,
51100,2.3380709,-0.5548265,-0.994323,,
51121,3.18717,0.33440828,-0.992069,,
51140,2.851983,0.8832114,-1.0103493,,
51160,1.2251787,2.0404696,-1.296066,,
51180,-1.1585846,2.0176396,-2.238903,,
51201,-2.7768764,0.607188,-2.2340224,,
51220,-2.1488495,-1.0887346,-0.77938247,,
51240,0.45493793,-1.8703612,-0.21787262,,
51261,1.8849916,-0.17947066,-0.854476,,
51280,0.8536205,0.8224355,-1.17207,,
51300,-0.30869293,0.94851327,-1.1736107,,
51320,-0.35869598,1.1964778,-0.44183493,,
51341,0.9890671,1.7948095,-0.7842016,,
51360,2.5474339,1.7440486,-1.086307,,
51380,1.8436661,0.588761,-0.6022377,,
51401,0.28001404,0.49010098,-1.1253281,,
51420,-1.2121439,0.5725037,-1.5322914,,
51440,-1.673809,-0.15769589,-1.4591136,,
51461,-0.39146996,-1.140472,-0.80235624,,
51480,1.7961254,-1.0015656,-0.7055974,,
51501,2.5071554,-0.8759836,-0.82500315,,
51520,0.55311394,-0.717518,-1.0756946,,
51541,-0.07743931,-0.47497958,-1.1566687,,
51560,0.71969414,0.32766652,-0.79964757,,
51581,1.0077477,1.7344332,-1.5604322,,
51600,0.25545216,0.069866955,-2.3106816,,
51621,1.6278381,-1.6432855,-0.9124639,,
51641,3.8090124,-1.4089298,-0.12949038,,
51660,1.8524895,0.78261995,-1.3449593,,
51681,-1.2098255,1.5393323,-2.7264104,,
51700,-2.8335466,1.2238748,-1.6102247,,
51721,-0.6919966,0.48062706,0.2997923,,
51740,3.9171314,-0.7378954,0.91835356,,
51761,5.697111,-0.9560536,1.003819,,
51780,4.3607464,0.20296752,-0.22566938,,
51801,-0.28534698,1.9231434,-1.0838733,,
51820,-3.5971985,1.9919704,-2.9506931,,
51841,-3.9086342,0.4770658,-3.1066055,,
51860,-1.2322674,-1.6823605,-1.553854,,
51881,1.7772961,-2.818397,-1.6496334,,
51900,0.49935436,-1.6583886,-1.5905013,,
51920,-2.8075027,-1.2337234,-2.2689528,,
51940,-3.1223269,-0.35231507,-0.9487634,,
51961,0.5726547,-0.28946304,-0.09405327,,
51980,5.5520105,0.12264997,0.4080367,,
52000,7.7710733,1.7681444,-0.3512745,,
52021,2.8622198,3.4500556,-0.9938767,,
52040,-1.4705353,2.143898,-2.2793365,,
52060,-2.4733658,0.15347892,-2.4296846,,
52081,-0.9938984,-1.1846373,-0.7090018,,
52100,1.4718962,-2.4866965,-0.35711265,,
52120,1.8723497,-1.1250606,-1.0281436,,
52141,0.6193991,0.73726743,-1.2659874,,
52160,0.83915615,0.27684653,-0.6982517,,
52180,-1.5011129,0.2624001,0.41960764,,
52201,-0.921402,1.29408,0.09603143,,
52220,4.606884,0.85589206,1.3380201,,
52240,7.684862,2.3472495,0.5657706,,
52261,2.2964554,3.2039332,-2.3999124,,
52280,-2.3901672,2.097626,-2.799534,,
52300,-3.5900564,0.68792224,-2.6736875,,
52321,-2.6149979,-0.3476706,-1.9823241,,
52340,-2.6514206,-0.7974981,-2.459727,,
52360,-1.9589205,-1.4937794,-1.4044178,,
52381,-0.5453596,-1.8353155,1.0750113,,
52400,1.3619537,-1.7015548,1.536896,,
52421,2.065136,0.2853396,0.12192488,,
52440,1.897254,2.1976914,-1.1395364,,
52461,0.42781067,2.795181,-1.5742207,,
52481,0.5772877,1.4296448,-1.663913,,
52500,0.9178581,0.22349101,-2.0272338,,
52520,-0.81416893,-0.035277426,-2.2443657,,
52541,-2.3850021,-0.4365632,-0.8716366,,
52560,-2.3529463,-0.9524447,0.53788567,,
52581,0.38992786,-0.42338884,0.47085667,,
52600,-0.108140945,1.5502417,-0.26050544,,
52621,-0.076714516,0.6236376,-0.17401433,,
52641,2.3281317,0.44851118,0.53390694,,
52660,1.5883741,2.5909984,-0.4974029,,
52680,-0.11846161,2.216484,-1.980396,,
52700,1.3552341,0.43521637,-0.24586058,,
52721,1.961649,0.67793125,0.052395105,,
52740,0.5352411,1.1387173,-0.76297235,,
52760,-0.70458794,0.87787545,-0.30817342,,
52781,-0.2930193,0.083471775,0.17126822,,
52800,0.09463978,0.019080997,-0.11515665,,
52820,0.07472992,-0.57854563,-0.3090012,,
52841,0.1905775,-1.1477963,-0.34041214,,
52860,-0.29698563,0.4361652,-0.53351355,,
52880,-1.2140608,0.99899566,-1.163337,,
52901,-2.5095205,0.7668437,-1.2003553,,
52920,-2.028451,-0.5643372,-0.39511704,,
52940,1.3340969,-2.5645595,0.6693084,,
52961,4.219796,-0.6341324,0.5707133,,
52980,2.8904428,2.355545,-0.81581616,,
53000,1.4766712,1.8567789,-0.5375552,,
53021,-0.48492813,1.8594986,-0.9706948,,
53040,1.5602779,1.2559667,-1.0064974,,
53060,1.7048044,1.1624881,-0.72128654,,
53081,1.3680401,1.4600688,0.0001475811,,
53100,-0.07195473,1.9845537,0.6816275,,
53121,-0.66524506,1.9722278,1.3870683,,
53140,-0.23417282,2.2769952,1.4263861,,
53161,-0.12310791,1.904512,0.7408953,,
53181,0.35981274,0.8631401,0.601166,,
53200,-0.24545097,1.51892,-0.5836797,,
53221,-0.08769131,0.92339754,-0.014942408,,
53241,-0.18527985,1.1386515,0.36954546,,
53260,-0.33180714,0.1733737,0.041235447,,
53280,-1.1327791,-0.041331053,0.33012295,,
53301,-0.585618,0.12078524,1.0064995,,
53320,-1.0632715,0.015213966,1.2523642,,
53340,-1.021739,0.82715154,0.58568454,,
53361,-1.0470924,0.1868074,0.05280304,,
53380,-0.65872955,0.14316607,1.71176,,
53400,-0.50038147,0.5327525,0.5064912,,
53420,0.43997097,-0.054141283,-1.8477545,,
53440,0.7025256,0.056393147,-1.7639217,,
53461,0.7905469,-0.14703321,-1.009242,,
53480,-0.80491924,-0.64534736,1.1010895,,
53500,-0.31481552,-0.277066,1.084825,,
53521,0.17481422,-0.70562625,0.515975,,
53540,0.41962767,-0.8460226,1.0067987,,
53561,0.37449694,-0.9120052,-0.2869997,,
53580,0.21612406,-0.8227136,-0.28049946,,
53601,1.0655847,-0.22222376,-1.0205731,,
53620,0.7105608,0.2250061,-0.4425044,,
53640,0.64382553,0.681586,-0.633657,,
53661,1.3904386,1.6280077,0.13316393,,
53680,1.513113,2.5277853,1.9472494,,
53700,1.0544801,3.3532436,2.3250394,,
53721,1.7269263,3.1409762,1.7350264,,
53740,1.6159675,2.824342,0.64732647,,
53760,1.9857688,2.773807,-0.4521284,,
53781,1.632504,3.2818289,0.14568901,,
53801,2.0153272,3.580154,0.6774912,,
53820,2.3393943,2.940106,0.87226963,,
53841,2.4570599,2.921726,-0.46996784,,
53860,2.2780986,2.4818704,-0.14761543,,
53880,1.5361383,2.6036806,1.433156,,
53901,3.149831,0.9852967,0.90124416,,
53920,3.1949332,0.1472559,-0.82777786,,
53940,2.732964,-0.1729927,-0.105493546,,
53961,2.0747423,-1.2611423,-0.790761,,
53980,2.3316548,-2.4777508,-1.4736252,,
54001,1.7665696,-2.6813235,-2.8365488,,
54020,1.4234502,-2.1809053,-0.6931701,,
54042,0.9915106,-1.5362315,-0.38557816,,
54060,-0.58138347,-1.0300655,0.13181973,,
54081,-1.4556708,-1.9167829,-1.999188,,
54101,-2.1913514,-3.388731,-2.3392324,,
54120,-3.0717528,-3.8034072,-2.1483183,,
54141,-2.8445458,-3.559102,-3.9462638,,
54160,-2.3631554,-2.2820356,-3.0913134,,
54181,-2.947887,-0.254771,0.043213844,,
54200,-3.5264668,0.6880784,-0.9050603,,
54220,-3.9079533,0.64059854,-1.2303724,,
54241,-16.790804,10.363508,0.5574279,,
54260,6.4035935,-1.4340384,-4.2599335,,
54281,-0.47227192,2.081402,0.02584362,,
54300,1.043385,-0.7973602,5.1084013,,
54320,1.9271135,-6.3090715,1.2749758,,
54341,3.4428248,-6.5259643,-2.1938648,,
54360,10.782726,-2.9182765,-4.1610746,,
54381,10.591675,5.271717,-3.0522575,,
54400,3.4888506,7.174313,5.0155325,,
54420,-1.4159305,4.5121956,-1.6659126,,
54440,0.5900717,-3.8359349,-1.4771681,,
54461,2.2066376,-7.8631644,-1.3729143,,
54480,0.35231876,-6.642452,0.9981127,,
54500,1.580534,-4.1523933,0.3093853,,
54521,-1.1005821,0.49717164,-0.407279,,
54540,-1.9745042,2.0754194,1.3842812,,
54560,-2.634811,2.4783683,1.4202261,,
54581,-2.3258445,1.8711815,-0.29389286,,
54600,-2.0322225,0.7089977,0.87431526,,
54620,1.510217,-0.59436464,0.9484978,,
54641,3.9811764,1.0525315,1.0189638,,
54660,1.0283701,2.0371408,0.3391857,,
54680,-1.275805,2.4116592,0.3781681,,
54701,0.20097777,0.42645988,-3.9315243,,
54720,3.6367724,-0.42894697,-3.459282,,
54740,2.3330772,1.0816548,-0.54874134,,
54761,-0.63798225,0.65595555,1.5201597,,
54780,-0.8900518,-1.9456735,3.0394497,,
54801,-1.9540273,-3.5157223,-3.9849644,,
54820,-1.7843771,-2.4934783,-2.2177124,,
54841,-1.3000674,-2.7541409,-1.8907709,,
54860,-0.5745548,-3.8159137,1.3573446,,
54881,-0.49674952,-4.814267,3.781763,,
54900,2.6429343,-11.390472,21.101757,,
54921,-9.590792,0.90844965,-12.128948,,
54940,-2.0715027,-3.5471034,-3.1858807,,
54961,1.0581911,-6.0085616,7.0209265,,
54980,0.7421777,-2.6169243,6.3952513,,
55001,2.2556958,-1.2016349,3.76929,,
55021,2.3738716,4.2984996,-6.9262342,,
55040,3.6916988,7.843003,-11.574511,,
55061,4.915479,-0.16306639,-9.316341,,
55080,1.7385286,-5.568307,1.4567261,,
55101,1.5045531,-5.385205,12.171481,,
55120,-0.7645143,-1.1549773,4.627242,,
55141,-1.079929,0.7473879,4.8518267,,
55160,-1.457315,-0.42856884,2.4669952,,
55180,-0.7969434,-1.3073294,-1.1788483,,
55201,-0.20736337,0.036060333,-1.7165518,,
55220,-0.8838285,-0.06925297,-1.0169468,,
55240,-2.4990494,0.05730915,2.0759954,,
55261,0.33635068,-0.1130836,3.8926897,,
55280,0.09655845,0.8325987,3.1107378,,
55300,0.70250607,1.3216681,1.7630854,,
55320,0.9917538,0.32330418,2.4942207,,
55341,-1.2531625,-0.233608,2.5755548,,
55360,-0.8007893,-1.2357159,1.8175936,,
55380,0.47728673,-2.2604525,1.745306,,
55401,0.74757516,-2.8616433,1.8770771,,
55420,0.4054555,-3.1983085,-0.097374916,,
55440,-0.22331959,-3.5965028,-1.8510866,,
55461,0.07621661,-3.2564087,-1.1767616,,
55480,0.56767774,-2.9537215,1.2110395,,
55501,0.94002223,-2.7004814,1.4610109,,
55520,1.192503,-2.0817132,-0.11348057,,
55540,0.85694104,-1.3666482,-0.6886368,,
55561,0.37839234,-1.0108714,-1.1278954,,
55580,-0.10695666,-1.4035225,-0.72334003,,
55600,0.19056399,-1.5010467,0.15456867,,
55621,1.4558605,-2.074823,3.5553398,,
55640,-0.95815945,-0.70132303,3.1457882,,
55661,0.111151285,-1.6701336,0.6224003,,
55680,0.17780572,-1.4951472,-0.50561905,,
55701,0.03644494,-1.0715966,-0.6997938,,
55720,0.48207846,-0.7976012,-1.1702204,,
55741,0.2542485,-0.7184949,-0.5576353,,
55760,-0.3201758,-0.31213617,4.920665,,
55781,0.17584702,-0.72514534,1.2467422,,
55800,1.0217581,-1.6058102,-0.4709711,,
55820,0.07362232,-0.65238667,1.9624262,,
55841,-0.52582353,-2.200611,1.2219553,,
55860,-0.3895073,-1.2936778,-0.6134014,,
55881,0.15020432,-1.4263873,0.30346775,,
55900,-0.5128717,-1.2380538,2.0081186,,
55920,0.11984915,-0.9717431,1.1533833,,
55941,2.7728777,-1.764391,0.46857357,,
55960,1.0132221,0.1377945,-0.4474249,,
55981,-0.9440408,-1.5426893,4.0738935,,
56000,-0.8888613,-2.032498,2.1884346,,
56020,0.06632871,-1.1808906,0.39354038,,
56041,-0.47103208,-1.3213038,-1.0290871,,
56060,-1.046088,-1.0903664,-0.8865261,,
56081,-0.9430462,-1.148416,0.5229378,,
56100,0.19196856,-1.0498505,1.8023243,,
56120,1.6684355,-0.8986125,0.28262234,,
56141,1.4801842,-2.416883,1.1621218,,
56160,-1.3827966,-1.8869424,3.203292,,
56180,-0.23306125,-1.9052515,2.0379925,,
56201,0.18577823,-1.4334359,-0.30593204,,
56220,0.15301934,-1.277267,-0.2980795,,
56240,0.34852275,-1.2632241,0.6800165,,
56261,0.2178477,-1.1565027,0.034018517,,
56280,0.21811694,-1.0564556,0.5567732,,
56300,0.11340392,-0.95677185,0.8445406,,
56321,0.74650365,-1.2303281,0.50612354,,
56340,0.44462025,-1.3864131,0.21890831,,
56360,-0.08537528,-1.2083335,0.36497927,,
56381,0.09546292,-0.9195175,0.3286357,,
56400,0.25314522,-0.8440809,0.77879953,,
56420,0.18091959,-0.6786194,0.8399801,,
56441,0.36618844,-0.5545764,0.2812605,,
56460,0.16201365,-0.6372919,0.44769144,,
56481,-0.10925335,-0.52907896,0.8035655,,
56500,0.26558846,-0.4211564,1.0107603,,
56521,0.45782906,-0.6754861,1.0264306,,
56540,0.38375992,-0.6393237,0.46464205,,
56561,0.048460066,-0.603745,0.43522215,,
56580,0.05555129,-0.6084261,1.7029796,,
56601,-0.103997886,-0.8498168,2.3160396,,
56620,0.8384765,-1.2327523,0.84734535,,
56641,-0.06139788,-1.4868016,0.9809518,,
56660,-0.22644848,-1.1912332,0.5637312,,
56681,0.44189993,-0.7803807,-0.08901596,,
56700,0.5189162,-0.47249174,0.058165073,,
56720,0.28722,-0.90465117,0.841167,,
56741,0.25291663,-1.0674205,1.3973255,,
56761,0.3408677,-1.2137294,0.82276917,,
56781,-0.2154868,-1.105092,0.5948434,,
56800,-0.021066569,-1.1605244,0.7808986,,
56821,0.19201425,-1.0877934,1.8092437,,
56840,-0.07043663,-0.6664691,0.65490246,,
56861,-0.07043663,-0.6664691,0.65490246,,
56880,-0.07043663,-0.6664691,0.65490246,,
56900,-0.07043663,-0.6664691,0.65490246,,
56921,-0.07043663,-0.6664691,0.65490246,,
56940,-0.07043663,-0.6664691,0.65490246,,
56960,-0.07043663,-0.6664691,0.65490246,,
