Milliseconds,X,Y,Z,ground truth
61141,0.1724336,0.007445362,-0.043046605,no
61162,-0.14608046,-0.034632586,-0.04144871,no
61182,-0.3564702,-0.1619317,-0.017480258,no
61201,-0.18229946,-0.16992117,0.023532424,no
61222,0.1047893,0.07668755,-0.1256046,no
61241,0.16604201,0.1336792,-0.07021085,no
61261,0.30878747,0.2311509,-0.054764513,no
61281,0.042471338,0.06656754,9.66E-05,no
61301,0.006253694,-0.1624611,0.0016975278,no
61321,0.21131709,-0.12144842,-0.01960776,no
61341,0.17296758,0.055918112,-0.044108845,no
61362,0.096268535,0.011177003,-0.111753136,no
61381,-0.05712954,0.022894913,-0.08618679,no
61401,-0.0960117,0.0069159456,-0.07606678,no
61422,-0.015584228,0.034612823,0.0038280566,no
61442,-0.025171608,-0.05966308,0.019274393,no
61461,0.10798645,-0.03303147,0.02353545,no
61481,0.12929174,0.066038124,-0.0057593235,no
61502,0.10798645,0.03141703,0.04111231,no
61521,-0.08908748,-0.08682733,0.033122826,no
61542,-0.2829656,-0.018650401,0.013415436,no
61561,-0.14501387,-0.055934656,0.020339657,no
61581,0.035015836,0.029286498,0.028861772,no
61602,0.02702635,0.19440249,-0.029727774,no
61623,-0.05766217,0.117703445,0.008621747,no
61642,-0.06511903,-0.12091579,0.027263876,no
61662,0.006253694,-0.11345894,-0.009487749,no
61682,0.07709378,0.074027605,-0.039847787,no
61701,-0.021975815,0.0772234,-0.016411968,no
61721,-0.20786446,-0.06658731,0.019807024,no
61742,-0.097609594,-0.100143135,0.014480702,no
61761,0.08028957,0.1235624,-0.03611936,no
61781,0.037678998,0.16244455,-0.05316359,no
61801,-0.10986014,-0.007997757,-0.0105530135,no
61821,-0.039552677,-0.039955687,-0.00735722,no
61842,-0.034226354,0.0015896234,0.0027627922,no
61861,-0.043813735,0.0042527844,-0.01481407,no
61882,-0.0075947437,-0.01119355,-0.02653198,no
61901,-0.0070621115,0.010644371,-0.023868818,no
61921,0.013177914,0.014372797,0.009154378,no
61942,-0.0763043,0.06017917,-0.0036287946,no
61961,-0.048074793,0.021297015,-0.037184626,no
61982,0.05578849,0.04366757,-0.012683542,no
62001,0.05046217,-0.016519872,0.0038280566,sb
62022,0.09573591,-5.41E-04,0.01181754,sb
62042,0.05472323,0.014372797,-0.012150911,sb
62062,-0.029965298,-0.026639884,-0.029727774,sb
62081,-0.032095823,-0.028770413,-0.03824989,sb
62101,0.07230009,-0.013324079,-0.0030961623,sb
62122,-0.054466378,-0.039955687,-0.032923568,sb
62141,-0.051803216,-0.010128286,-0.047304638,sb
62161,0.049396906,-0.098012604,-0.04038042,sb
62182,0.15645598,-0.076174684,-0.05263096,sb
62201,0.121302254,-0.04741254,-0.064881496,sb
62221,0.05791902,-0.0032040668,-0.04943517,sb
62242,-0.15193808,-0.06498941,-0.061153077,sb
62261,-0.127437,-0.1358295,-0.004694059,sb
62281,-0.015051595,-0.08256627,0.0016975278,sb
62302,-0.060859155,0.006380483,-0.008425148,sb
62321,-0.008128562,-0.012794278,-0.011620942,sb
62341,-0.011856988,-0.010663749,-0.016414631,sb
62361,-0.06458758,-0.03037114,-0.006827251,sb
62382,-0.0065306653,-0.032501668,-0.005761987,sb
62401,0.01637252,-0.09961333,0.008619083,sb
62422,0.056319937,-0.03836062,0.03684859,sb
62441,0.0046546115,0.03194683,0.013412773,sb
62462,-0.047543347,-0.017587967,0.035250694,sb
62481,-0.1178508,0.023424715,0.0075538186,sb
62501,-0.05926126,-0.005870058,0.035250694,sb
62521,-0.029966483,0.02662051,0.048566498,sb
62541,-0.047010716,0.01969629,0.018206462,sb
62561,0.06910311,0.036740523,0.019804358,sb
62581,0.092006296,0.044197373,-9.68E-04,sb
62601,0.051526245,-0.05913328,-0.0025661937,sb
62621,0.11490948,0.014369966,0.020336993,sb
62642,-0.0022696077,0.03940368,0.021402255,sb
62661,-0.06778337,-0.043154314,-0.0025661937,sb
62681,-0.08855603,-0.021849025,0.005955922,sb
62702,-0.070446536,0.03940368,-0.031860966,sb
62721,0.09413683,0.057513177,-0.039317816,sb
62741,0.028623061,0.086807944,-0.0654168,sb
62761,-0.034760173,0.033012096,-0.057427313,sb
62782,-0.049673878,0.09746059,-0.0952442,sb
62801,0.04300413,0.110776395,-0.014816734,sb
62821,0.009980933,0.022359451,0.0048906575,sb
62841,0.032884117,-0.041556418,0.057088614,sb
62862,-0.0129222525,-0.07937331,0.10928658,sb
62881,-0.081099175,-0.057535384,0.03951175,sb
62901,-0.1460803,-0.01865323,-0.034524128,sb
62922,-0.09441499,-0.06659014,-0.035056762,sb
62941,0.09999578,0.0069131153,0.047501236,sb
62962,-0.04807598,0.12622273,0.015543302,sb
62981,-0.20360458,0.104917444,-0.040915716,sb
63002,-0.14235188,-0.29295883,0.08798128,sb
63021,-0.058195993,-0.35474417,0.13005923,sb
63041,0.36737716,0.14220169,-0.035056762,sb
63062,0.57883215,0.17469226,-0.059557844,sb
63081,0.19107589,-0.16992079,-0.036122024,sb
63101,0.06430942,0.04526264,0.0048906575,sb
63122,-0.1343624,0.104917444,-0.038785186,sb
63141,-0.2105288,-0.009598483,-0.084058926,sb
63162,-0.10879605,-0.07511225,-0.11708213,sb
63181,0.16497692,0.053784754,-0.068079956,sb
63201,0.013176727,0.09959112,-0.1314632,sb
63222,0.022231476,0.015435231,-0.12347371,sb
63241,0.07762522,-0.027175346,-0.038252555,sb
63261,-0.12157923,-0.043686945,-0.068079956,sb
63281,-0.017715942,-0.09641754,0.03152227,sb
63302,-0.079499714,-0.12038226,0.019807871,sb
63321,-0.22703885,-0.035693735,-0.046771158,sb
63341,-0.043280724,0.037276883,-0.039314304,sb
63361,-0.038487036,-0.015986338,0.011285755,sb
63382,-0.16685142,0.0031884206,0.029395252,sb
63402,-0.1583293,0.017036859,0.035254207,sb
63422,-0.057661794,0.01970002,0.04058053,sb
63441,-0.018247012,0.016504226,-0.003627947,sb
63461,0.019037245,0.08042009,0.012883652,sb
63481,0.057386763,0.044733733,0.011818388,sb
63501,0.10905209,-0.07191273,0.019807871,sb
63522,0.20386063,-0.05220533,0.032591045,sb
63541,0.21238273,0.04207057,0.020340504,sb
63562,0.0046561747,-0.052737966,-0.043575365,sb
63581,-0.07790182,-0.086293794,-0.09417543,sb
63601,0.042473063,-0.065521136,-0.04304273,sb
63622,-0.06565128,0.0031884206,-0.11654598,sb
63641,0.058984663,-0.027171616,-0.095773324,sb
63662,0.15166266,-0.11399067,-0.033987984,sb
63681,0.12077,-0.019182133,-0.057956435,sb
63701,0.13195527,0.08894221,-0.05955433,sb
63723,-0.030497553,-0.009594752,-0.12027441,sb
63741,-0.09494605,-0.11079488,-0.09843649,sb
63761,0.03661411,-0.045813747,-0.01907428,sb
63782,0.04726675,0.028754769,-0.07819646,sb
63802,-0.001735412,0.009047375,-0.08725121,sb
63822,-0.0230407,-0.124110684,-0.041444834,sb
63841,-0.047541782,-0.15127492,-0.018541649,sb
63862,-0.05872706,-0.009594752,-0.05689117,sb
63882,-0.08322814,0.05858217,-0.112817556,sb
63902,-0.07204287,0.13102016,-0.111752294,sb
63921,0.017439349,0.050060056,-0.006291108,sb
63941,0.02223304,-0.06871693,0.052298438,sb
63962,0.06324572,0.011710537,0.033123676,sb
63982,0.058984663,0.036211617,-0.001497418,sb
64001,-0.025703862,-0.047944274,-0.018541649,sb
64022,0.116508946,-0.1773739,0.008089962,sb
64041,0.25552595,-0.14435071,0.005959433,sb
64063,0.2528628,0.08148535,6.33E-04,sb
64081,0.22782907,0.1912076,-0.07020698,sb
64101,0.14527108,0.1762939,-0.09257753,sb
64122,0.020102508,0.06816955,1.00E-04,sb
64141,0.016906716,-0.08256537,0.060287923,sb
64162,0.20545852,-0.10014223,0.042178426,sb
64181,0.43182722,0.05112532,6.33E-04,sb
64201,0.4494041,0.059647437,-0.046238523,sb
64222,0.42277247,-0.066586405,-0.10642597,sb
64241,0.28695127,-0.020247396,-0.007889005,sb
64262,0.11704157,-0.04155269,-0.029194294,sb
64281,-0.15247034,-0.117186464,0.122073255,sb
64301,-0.26379126,-0.28709808,0.22327156,sb
64322,-0.048607856,-0.2311717,0.3527012,sb
64341,0.42756537,-0.2231822,0.34204856,sb
64361,0.4430117,-0.13583052,0.23072842,sb
64382,0.25392726,-0.081502035,-0.00522766,sb
64401,0.21451247,-0.18643059,0.0048923525,sb
64421,0.42596748,-0.29295704,0.0048923525,sb
64442,0.31624523,-0.21679062,0.015544997,sb
64461,-0.13649218,-0.08469783,0.017675526,sb
64482,-0.42730936,-0.066588335,-0.035055067,sb
64501,-0.01824782,-0.13742842,-0.07020879,sb
64522,0.58522445,0.037807584,-0.17407207,sb
64541,0.70986044,0.41970488,-0.2619564,sb
64561,0.3157126,0.21091306,-0.37008074,sb
64581,-0.3767093,-0.16938636,-0.19804053,sb
64602,-0.7042782,-0.105470486,-0.18206155,sb
64621,-0.6376991,-0.051141996,-0.09630777,sb
64641,-0.39268827,-0.011727211,-0.023869786,sb
64661,-0.6574065,0.08680975,-0.1314615,sb
64682,-0.8171962,0.23168571,-0.07500248,sb
64701,-0.84116465,0.19333619,0.07093875,sb
64722,-0.8400994,-0.025575649,0.18332416,sb
64741,-0.67658126,-0.21838851,0.2285979,sb
64762,-0.3719156,-0.282837,0.2088905,sb
64781,-0.12743743,-0.05913148,0.1492357,sb
64802,-0.24355125,-0.040489353,0.02832817,sb
64821,-0.41239437,-0.08576,-0.17193864,sb
64842,-0.35220695,-0.031431515,-0.1927113,sb
64861,-0.18709095,0.11024866,-0.16448179,sb
64882,-0.16631828,0.14327185,-0.104294345,sb
64902,-0.18389516,0.0415391,-0.022268984,sb
64921,-0.00972441,0.13634764,0.018743698,sb
64942,-0.025170745,0.21943825,-0.08565222,sb
64961,-0.1269035,0.2466025,-0.18525444,sb
64982,0.18521899,0.13634764,-0.16022073,sb
65002,0.2842886,0.28069097,-0.22147344,no
65022,0.31518126,0.16564241,-0.1895155,no
65041,0.288017,-0.10972845,0.10289959,no
65061,-0.27763844,-0.3371624,0.22327447,no
65082,-0.59082615,-0.4080025,0.17693546,no
65101,0.057387248,-0.3504782,0.25310186,no
65122,1.057138,-0.15873063,6.34E-04,no
65141,1.3586079,0.21570984,-0.43346107,no
65162,1.0283759,0.11823814,-0.44784215,no
65181,0.39134765,-0.096412644,-0.29284617,no
65202,-0.36605537,-0.23063597,-0.06541219,no
65221,-0.96047294,-0.24821284,0.1343249,no
65241,-0.644622,0.006918004,-0.0036268574,no
65261,0.5958784,0.0910739,-0.37646943,no
65282,1.4651343,0.028223293,-0.63799185,no
65301,1.2813761,-0.10866319,-0.6939182,no
65321,1.0512778,0.20665213,-0.78659904,no
65342,1.161,0.19333632,-0.3551669,no
65361,-0.5114652,-0.5773825,0.13805053,no
65381,-1.1591461,-0.23756315,0.17586742,no
65402,-0.15673214,0.22849005,0.2349896,no
65421,-0.45447358,-0.19921362,0.35802764,no
65441,-0.8630025,-0.25407475,0.26534963,no
65461,-0.15513425,0.22689216,0.16361688,no
65482,0.19959882,0.2902754,0.1838569,no
65501,0.052059688,-0.13849355,0.17640005,no
65522,0.19587038,-0.11345984,0.1044947,no
65541,0.17989142,-0.010661819,0.023534603,no
65561,-0.12850264,0.03248139,0.070406236,no
65582,-0.18975534,0.07083091,0.06561255,no
65601,-0.11944789,0.0623088,0.04270936,no
65621,0.110649236,0.02449191,0.064547285,no
65642,0.14100927,-0.01332498,0.021404073,no
65661,0.1596514,0.020230852,-0.047838114,no
65682,0.25978625,0.095864624,-0.0409139,no
65701,0.186283,0.058047738,0.043241996,no
65722,0.15432508,-0.04475028,0.0565578,no
65741,0.12130188,0.030350864,0.07519993,no
65761,0.017971227,5.23E-04,0.0730694,no
65782,0.08774605,-0.014922877,0.0400462,no
65802,0.21291463,-0.026108153,-0.009488597,no
65821,0.087212175,-0.093222775,-0.040916685,no
65842,0.15751964,0.03887002,-0.122942045,no
65861,0.18628177,-0.100146994,-0.12507257,no
65882,-0.0874912,-0.08949435,-0.06967882,no
65901,0.07709216,-0.13370283,-0.10163676,no
65921,-0.020912167,-0.11239754,-0.085125156,no
65941,-0.26379246,-0.13263756,-0.11921362,no
65962,-0.14980917,-0.04794903,-0.06488513,no
65981,-0.14661337,-0.017056365,-0.020144027,no
66001,-0.09015436,-0.03782902,-0.029198775,no
66022,-0.10453543,5.20E-04,-0.010556646,no
66041,-0.25260717,0.0335437,-0.070211455,no
66062,-0.07843645,-0.019719524,0.008085482,no
66081,0.10265851,-0.12464808,0.038445517,no
66101,0.109050095,-0.09961436,-0.010556646,no
66122,0.27523136,0.048990034,-0.013752439,no
66141,0.08401638,0.061773207,0.0064875856,no
66162,-0.26432508,-0.07191749,0.07040345,no
66181,-0.08269751,-0.12464808,0.11035087,no
66201,0.10638694,-0.029839538,0.03631499,no
66221,-0.040086925,-0.0010773971,0.030988667,no
66242,-0.14075442,0.04313108,0.0016938954,no
66261,0.0057194447,0.014368937,0.052293956,no
66281,0.24806711,-0.06712379,0.06560976,no
66301,0.12130064,0.025554214,0.033119194,no
66322,-0.06032695,0.066034265,0.020868655,no
66341,0.099995345,-0.030904802,0.0086181145,no
66361,0.001991019,-0.049546927,0.03631499,no
66382,-0.16738603,0.109710105,0.094904535,no
66401,-0.015585845,0.028750008,0.10662244,no
66422,0.0046541803,-0.0474164,0.12206878,no
66443,-0.086958565,0.11024274,0.06987082,no
66461,-0.15620075,0.09319851,0.111948766,no
66482,-0.109861754,-0.03356796,0.13644984,no
66501,-0.10773122,-0.0042731906,0.15402672,no
66522,-0.009194259,0.0979922,0.12473194,no
66541,0.24913238,-0.02557848,0.175332,no
66562,0.13568172,0.05325109,0.09969822,no
66581,-0.11838387,0.17628913,0.0059549534,no
66601,-0.013987948,0.007977351,0.05122869,no
66621,-0.06991433,-0.0010773971,0.08318663,no
66641,-0.14128704,0.03833739,0.064011864,no
66661,-0.06884907,0.118764855,0.09117611,no
66681,0.041405804,0.12835222,0.012346541,no
66702,0.12929013,0.1741586,-0.06914619,no
66721,0.1452691,0.15178806,-0.085125156,no
66741,-0.06032695,0.12089538,-0.048906166,no
66762,-0.25846612,0.08840481,-0.0494388,no
66781,-0.17111444,0.06869742,0.028858138,no
66801,0.050993185,0.01969526,0.038978152,no
66822,0.121833265,0.022891054,0.013411804,no
66841,0.07709216,0.14060277,-0.07287462,no
66861,-0.0075963615,0.11503643,-0.105897814,no
66882,-0.157266,0.08627429,0.009683379,no
66901,-0.1322323,-0.005338455,0.0480329,no
66921,-0.03902166,-0.022382686,0.03365183,no
66942,0.1420733,-0.009599512,-0.05423249,no
66961,0.2049239,0.1129059,-0.10643045,no
66981,0.24220815,0.13474382,-0.14424734,no
67002,0.2017281,-0.022382686,-0.068080924,no
67021,-0.07470802,0.0058468217,-0.043047212,no
67042,-0.051804833,-0.112930164,-0.044112477,no
67061,0.20918496,-0.18323763,-0.09258201,no
67081,0.2842861,-0.08150487,-0.18952107,no
67102,0.13834487,0.23381342,-0.27474222,no
67121,-0.03209744,0.13367856,-0.1964453,no
67141,-0.12956914,-0.08789645,-0.07447252,no
67162,-0.10826386,-0.14169231,-0.082462,no
67181,0.17136808,-0.10547332,-0.0808641,no
67201,0.25073028,-0.078309074,-0.1900537,no
67221,0.1223659,0.019162627,-0.2097611,no
67242,-0.12264492,0.026086846,-0.18685791,no
67261,-0.24088927,-0.15287758,-0.01162191,no
67282,-0.1982787,-0.16938919,-0.016948234,no
67301,-0.20573555,-0.019719524,-0.051036697,no
67321,-0.0731091,-0.0910898,-0.02866384,no
67342,0.17722803,-0.086828746,-0.0659481,no
67361,0.1649775,0.03727457,-0.051034395,no
67382,-0.048608016,-0.0021402175,-0.054230187,no
67401,-0.19774505,-0.17950675,-0.039849117,no
67422,-0.23929036,-0.20613836,-0.033990163,no
67441,-0.26219356,-0.067653984,-0.041979644,no
67461,-0.16685238,-0.114525616,0.030458335,no
67481,-0.083761744,-0.20773625,0.043241512,no
67502,0.060048956,-0.01918445,-0.04996913,no
67521,0.13621536,-0.018119184,-0.05209966,no
67541,0.081354246,-0.067653984,0.017675161,no
67561,-0.22544192,-0.064990826,-0.0036301264,no
67581,-0.38469896,-0.17151727,0.11621212,no
67601,-0.16578712,-0.26259738,0.1257995,no
67622,0.009448894,-0.14488566,0.058155213,no
67641,0.23794812,0.118234664,0.028327808,no
67661,0.18628278,-0.018119184,0.07466681,no
67681,-0.03689011,-0.121449836,0.08052576,no
67702,-0.17910293,-0.047946587,0.06720996,no
67721,-0.2744441,-0.040489737,0.069873124,no
67741,-0.21585454,-0.082567684,0.041643612,no
67761,-0.07843542,0.005849266,0.027795177,no
67782,-0.15034078,0.11983256,0.058687843,no
67801,-0.17803766,-0.034630783,0.108755276,no
67821,0.009981526,-0.16139725,0.12686476,no
67841,-0.050205912,-0.03569605,0.11514686,no
67862,-0.193484,0.1155715,0.114614226,no
67881,-0.27337882,-0.038359206,0.14763743,no
67901,-0.3857642,-0.044218164,0.190248,no
67921,-0.35913262,0.030350348,0.18172589,no
67942,0.0014594109,0.12089782,0.19397642,no
67962,0.10479006,-0.08096979,0.19344379,no
67982,-1.38E-04,0.03301351,0.11834265,no
68001,0.12929115,0.18055263,0.100765795,no
68021,0.066440545,0.08627673,0.13645214,no
68041,-0.27550936,0.020230336,0.12793003,no
68063,-0.124774426,-0.041555002,0.1124837,no
68081,0.09467005,-0.033565518,0.09330894,no
68102,0.060048956,-0.008531804,-0.0036301264,no
68121,0.19533753,0.097462006,-0.014815402,no
68142,0.29653767,0.21091267,0.027795177,no
68161,0.08295214,0.143801,0.01714253,no
68181,-0.016650084,-0.08096979,0.11195107,no
68202,-0.1045344,-0.04634869,0.14497426,no
68223,0.23848075,-0.15500566,0.10129842,no
68241,0.3364851,0.050590374,0.11514686,no
68261,0.27203658,-0.09535086,0.01714253,no
68282,0.2262302,0.15232313,-0.014282771,no
68301,0.2890808,0.20558634,-0.0062932875,no
68321,-0.015585845,0.14220066,-0.08352726,no
68342,-0.12371019,0.095861666,-0.10003886,no
68361,0.015306825,0.13261329,-0.085125156,no
68381,0.115974315,0.3509925,-0.17514001,no
68401,0.24220815,0.10704695,-0.25450218,no
68423,0.25712186,0.039402653,-0.1303989,no
68441,-0.20147449,0.25778186,-0.15117155,no
68461,-0.42304948,0.29985982,-0.17194422,no
68481,-0.34954625,-0.03782902,0.059218176,no
68501,-0.5205212,-0.41866106,0.2067573,no
68521,-0.5247823,-0.28816617,0.10449191,no
68541,-0.15353759,0.30252296,0.19876783,no
68562,0.1633786,0.18108283,0.057087645,no
68581,0.027557366,-0.36379996,0.2381826,no
68601,-0.09548068,-0.146486,0.08212136,no
68621,0.33169037,0.025554214,-0.011089277,no
68642,0.6693792,-0.25194716,-0.016948234,no
68661,0.33275563,-0.05221009,-0.0057629556,no
68681,-0.0528701,0.30092508,-0.17034632,no
68701,-0.19721343,0.22582392,0.0064875856,no
68721,-0.34421992,-0.6540845,-0.05423249,no
68742,-0.15673338,-0.8500931,-0.128801,no
68761,0.9442174,0.19013757,-0.085125156,no
68782,1.147683,0.4814874,-0.1485084,no
68801,0.15805227,0.22103024,-0.12826838,no
68822,-0.87259114,-0.2141303,-0.116017826,no
68841,-0.2691188,-0.3744526,0.103959285,no
68861,0.060047932,-0.45807585,0.10715508,no
68881,0.21238075,0.047392137,-0.06541777,no
68902,0.39773676,0.43088734,-0.10749571,no
68921,0.19853231,0.15977754,-0.01854613,no
68941,-0.29947883,0.15498385,0.08052346,no
68961,-0.31971884,0.013836306,0.053891852,no
68982,-0.2478135,-0.12890914,0.11354666,no
69001,-0.32397988,-0.18962921,0.056022383,no
69021,-0.21532293,-0.01386057,0.013944437,no
69041,0.017437354,0.30678403,0.03631499,no
69062,0.038210012,0.1262217,0.17426674,no
69081,-0.04914167,-0.16193233,0.2200731,no
69101,-0.07843645,-0.20986924,0.18598464,no
69121,0.10159324,5.20E-04,0.12153614,no
69142,0.20385864,0.019162627,0.12632984,no
69161,-0.0113247875,0.104916416,0.08425189,no
69181,-0.4598011,0.06709953,0.044837106,no
69201,-0.51466227,-0.18163973,0.090110846,no
69222,0.09733219,-0.25674087,-0.0052303234,no
69241,0.3471367,-0.084168024,-0.07287462,no
69261,0.68908656,0.39679888,0.0032917922,no
69281,0.31304824,0.30252296,-0.14105155,no
69302,-0.26006404,-0.10387542,-0.07607041,no
69321,-0.25580373,-0.07138665,-0.096844755,no
69341,-0.08642668,-0.053809788,-0.16821748,no
69361,0.20012945,0.009573447,-0.124009006,no
69382,-0.09015511,0.0846746,-0.17194591,no
69401,-0.20254052,0.104381986,0.016605902,no
69422,0.0818851,-0.07298455,0.14656816,no
69441,0.03661136,-0.15287939,9.43E-05,no
69461,0.20971683,0.020758722,-0.00789518,no
69481,0.3466033,0.15977573,0.038976457,no
69502,-0.10027512,0.039933484,0.15722081,no
69522,-0.3724502,-0.05647295,0.22646299,no
69541,-0.2089321,-0.02078659,0.1934398,no
69561,0.07016719,-0.043157145,0.16787346,no
69582,0.42490023,-0.096953,0.0331175,no
69601,0.29813376,0.21037579,0.03045434,no
69621,0.023828186,0.3573823,-0.10643214,no
69642,-0.28083748,0.056977715,0.007018523,no
69661,-0.32557857,-0.27272162,0.0842502,no
69681,-0.29521853,-0.33077854,0.022464857,no
69701,0.025426082,-0.043157145,0.048031203,no
69722,0.4888161,0.14539467,-0.15064062,no
69741,0.24327266,0.1741568,-0.16555433,no
69761,-0.008129748,0.2913359,-0.10962793,no
69781,-0.16898468,0.12142622,0.058683846,no
69802,-0.35487333,-0.25993845,0.1321871,no
69821,-0.14767939,-0.25993845,0.12526287,no
69842,0.35619068,0.0649672,0.071999654,no
69861,0.48082662,0.1411336,0.118871294,no
69881,0.08721142,0.16137363,0.1156755,no
69901,-0.3111975,0.15498205,0.08371757,no
69922,-0.26752165,-0.123584606,0.09170705,no
69941,-0.09920986,-0.14116147,0.04909647,no
69962,-0.08110036,0.16563469,-0.03825522,no
69981,0.2619148,0.21943054,0.0043553617,no
70001,0.3434075,0.015965033,0.034182765,no
70022,0.20119472,-0.053809788,0.013410109,no
70041,0.2709695,0.19599472,-0.07021315,no
70061,0.13940938,0.06230404,-0.04571207,no
70081,-0.049675062,-0.10334458,-0.045179438,no
70101,-0.13223305,-0.060734008,0.002757465,no
70122,-0.16898468,0.1725589,-0.01748256,no
70141,-0.18656154,0.12089358,-0.050505757,no
70161,0.24167477,-0.0325045,-0.06541946,no
70182,0.2272937,0.18108103,-0.07234368,no
70201,0.13781148,0.3243591,-0.13146587,no
70221,0.011577644,-0.100681424,-0.015884664,no
70241,-0.105601445,-0.24449213,0.08371757,no
70262,-0.12104778,-0.023449752,-0.06009314,no
70281,0.11757146,-0.07671297,-0.051038392,no
70302,0.268839,-0.14382464,-0.015884664,no
70322,0.11917022,-0.023980325,0.004357299,no
70341,-0.011857311,0.043663967,-0.11282179,no
70362,-0.14608063,-0.0980162,0.099165834,no
70381,-0.14501537,-0.0697867,0.06188158,no
70401,-0.06245737,-0.041024555,0.015009943,no
70421,0.19054294,-0.037828762,0.019803632,no
70442,0.45153272,0.016499722,-0.058493305,no
70461,0.2741662,0.14166829,-0.13679025,no
70482,-0.03795629,-0.05220983,-0.051569086,no
70501,-0.20573545,-0.10440779,-0.13679025,no
70521,-0.13383009,-0.0980162,-0.21615244,no
70542,-0.026238382,0.054316614,-0.20869559,no
70561,-0.07364265,0.007444976,-0.15383448,no
70581,-0.033162598,-0.10174463,-0.124539696,no
70602,0.042471178,-0.003740301,-0.22946826,no
70622,0.0824186,0.063903995,-0.26781777,no
70641,0.21238086,-0.08256987,-0.30936307,no
70661,0.13035549,-0.1869658,-0.11974601,no
70681,-0.073110014,-0.03995929,-0.15223658,no
70702,-0.3175882,0.052718718,-0.08192912,no
70721,-0.28509766,-0.06392774,0.030456277,no
70742,-0.33463246,-0.09908147,0.093306884,no
70761,-0.31332716,0.024489207,0.12153639,no
70781,-0.17164698,-0.0202519,0.2589555,no
70802,-0.07683844,-0.0980162,0.31594718,no
70821,-0.01398784,-0.047948774,0.10768796,no
70841,0.22835982,-0.050611936,0.116210066,no
70861,0.25871986,0.044196602,0.14337431,no
70882,-0.01398784,0.13314618,0.1167427,no
70901,-0.3037398,0.09905772,0.21847545,no
70922,-0.3042724,-0.06286248,0.23338915,no
70941,-0.13223219,-0.25407743,0.1497659,no
70961,0.6283666,-0.04208982,0.0341847,no
70982,0.7801668,0.18907256,-0.15063868,no
71001,0.5058612,0.19546415,-0.29924306,no
71021,-0.017183634,0.017564988,-0.22893561,no
71042,-0.28456503,-0.20081423,-0.16129133,no
71061,-0.10133953,-0.32225436,-0.18206398,no
71082,0.06164594,-0.20667319,-0.1740745,no
71101,0.16870502,0.017032355,-0.19751032,no
71121,0.092005976,0.102786146,-0.15862817,no
71142,-0.21745335,0.14433146,-0.051036455,no
71161,-0.2925545,-0.0026750364,-0.02174168,no
71181,-0.28776082,-0.15021417,-0.022806946,no
71201,-0.20413755,-0.115060434,-0.029198533,no
71222,-0.13862377,-0.03250244,0.0054225633,no
71241,-0.1668533,-0.13636573,0.08265424,no
71261,-0.1668533,-0.007468726,0.07573002,no
71281,-0.17217961,0.110243,0.03098891,no
71301,-0.2627271,-0.026643487,0.09969847,no
71321,-0.40547255,-0.19282475,0.23658495,no
71342,-0.48803052,-0.11665833,0.3047619,no
71361,-0.413462,0.11290616,0.23445442,no
71381,-0.17750593,-0.0351656,0.1566901,no
71401,0.17989029,-0.33983123,0.22539967,no
71422,0.35299575,-0.011197153,0.1497659,no
71441,0.30399358,0.2817506,0.06774054,no
71461,3.93E-04,0.062838726,0.11407954,no
71482,-0.28669554,-0.2647301,0.1002311,no
71501,-0.19614805,-0.29455748,0.14284167,no
71521,0.35565892,-0.13370258,0.04750051,no
71541,0.4099874,0.008510239,-0.11388705,no
71562,0.30186304,0.17682202,-0.12826814,no
71581,0.2065219,0.19439888,-0.071809106,no
71602,0.17243344,-0.16299735,-0.04038381,no
71621,0.023829048,-0.17950894,-0.08033122,no
71641,0.0627112,0.028750265,-0.1724766,no
71661,0.08881018,0.043663967,-0.124539696,no
71682,-0.058728945,0.014369194,-0.025470108,no
71701,-0.13489535,-0.010664521,0.050696302,no
71721,0.049928028,0.07455664,0.042706817,no
71742,0.09040808,0.06763242,6.29E-04,no
71761,-0.036358394,-0.0069360943,0.05495736,no
71781,-0.14980906,0.008510239,0.10555743,no
71802,-0.1934849,0.080948226,0.12579745,no
71821,-0.14874558,0.0697587,0.10235763,no
71841,0.013174625,0.11663034,-0.024408838,no
71861,0.065372586,0.029811284,0.0022227743,no
71882,-0.14927821,0.10597769,0.16467561,no
71901,-0.32131842,0.19918832,0.14709873,no
71922,-0.36020055,-0.010136133,0.25469047,no
71941,0.06483995,-0.2146669,0.19290511,no
71962,0.30878553,0.15284932,0.055485997,no
71981,0.44780254,0.24659261,0.10981448,no
72001,0.05951363,0.019158639,0.30262735,no
72021,-0.33676475,0.009038627,0.15455559,no
72042,-0.22437936,-0.021854043,0.18970932,no
72061,0.2177054,-0.15714264,0.111412376,no
72082,0.24220647,-0.07298674,0.054953367,no
72101,0.3860172,0.3643043,-0.019615147,no
72122,0.2752297,0.22475469,-0.007897238,no
72141,-0.15939823,-0.003211914,-0.050507814,no
72161,-0.1391582,-0.09908572,-0.08832471,no
72182,0.21823803,-0.10387941,-0.12028264,no
72201,0.076025225,0.10757559,-0.18526377,no
72221,-0.1029392,0.25884312,-0.29125756,no
72242,-0.11572237,0.06922607,-0.08299839,no
72261,-0.11252658,-0.20774269,0.024593327,no
72281,0.046197824,5.17E-04,0.017136475,no
72302,0.3380803,0.10597769,-0.0052340766,no
72321,0.40679097,0.034607675,-0.01588418,no
72341,0.1527254,0.022357134,0.032585353,no
