time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,,ground truth
13.872,0.0627,-0.1166,-1.1494,1.1111,-1.2426,-0.6214,-0.3579,-0.0729,-0.4438,,Lturn
13.891,0.1014,-0.1673,-0.9986,1.1111,-1.2426,-0.6214,-0.3579,-0.0729,-0.4438,,Lturn
13.911,0.1881,-0.242,-0.9172,1.1111,-1.2426,-0.6214,-0.3579,-0.0729,-0.4438,,Lturn
13.931,0.1885,-0.2263,-0.9797,1.1111,-1.2426,-0.6214,-0.3579,-0.0729,-0.4438,,Lturn
13.95,0.1641,-0.2145,-0.9959,1.1111,-1.2426,-0.6214,-0.3579,-0.0729,-0.4438,,Lturn
13.97,0.147,-0.2153,-0.9314,1.1111,-1.2426,-0.6214,-0.3579,-0.0729,-0.4438,,Lturn
13.99,0.1157,-0.2001,-0.883,1.1111,-1.2426,-0.6214,-0.3579,-0.0729,-0.4438,,Lturn
14.01,0.1201,-0.2021,-0.8693,1.1111,-1.2426,-0.6214,-0.3579,-0.0729,-0.4438,,acc
14.03,0.1554,-0.2289,-0.8954,1.1111,-1.2426,-0.6214,-0.3579,-0.0729,-0.4438,,acc
14.038,0.1554,-0.2289,-0.8954,1.1111,-1.2426,-0.6214,-0.3579,-0.0729,-0.4438,,acc
14.05,0.14,-0.1984,-1.0424,1.1111,-1.2426,-0.6214,-0.3579,-0.0729,-0.4438,,acc
14.07,0.14,-0.1984,-1.0424,0.4055,-0.9902,0.3932,-0.3579,-0.0729,-0.4438,,acc
14.071,0.0943,-0.1655,-1.1516,0.4055,-0.9902,0.3932,-0.3579,-0.0729,-0.4438,,acc
14.071,0.0943,-0.1655,-1.1516,0.4055,-0.9902,0.3932,0.0184,0.0991,-0.2755,,acc
14.09,0.0982,-0.1724,-1.1026,0.4055,-0.9902,0.3932,0.0184,0.0991,-0.2755,,acc
14.11,0.1618,-0.2122,-0.9671,0.4055,-0.9902,0.3932,0.0184,0.0991,-0.2755,,acc
14.129,0.1828,-0.2336,-0.8646,0.4055,-0.9902,0.3932,0.0184,0.0991,-0.2755,,acc
14.15,0.2018,-0.2508,-0.8282,0.4055,-0.9902,0.3932,0.0184,0.0991,-0.2755,,acc
14.15,0.2018,-0.2508,-0.8282,0.4055,-0.9902,0.3932,0.0184,0.0991,-0.2755,,acc
14.169,0.193,-0.2281,-0.8468,0.4055,-0.9902,0.3932,0.0184,0.0991,-0.2755,,acc
14.189,0.1795,-0.2087,-0.902,0.4055,-0.9902,0.3932,0.0184,0.0991,-0.2755,,acc
14.209,0.1585,-0.1965,-0.929,0.4055,-0.9902,0.3932,0.0184,0.0991,-0.2755,,acc
14.229,0.1466,-0.2027,-0.9369,0.4055,-0.9902,0.3932,0.0184,0.0991,-0.2755,,acc
14.239,0.1466,-0.2027,-0.9369,0.4055,-0.9902,0.3932,0.0184,0.0991,-0.2755,,acc
14.249,0.1533,-0.1906,-1.0097,0.4055,-0.9902,0.3932,0.0184,0.0991,-0.2755,,acc
14.269,0.1421,-0.1583,-1.1368,0.4055,-0.9902,0.3932,0.0184,0.0991,-0.2755,,acc
14.269,0.1421,-0.1583,-1.1368,0.4055,-0.9902,0.3932,0.0252,-0.1187,-0.4481,,acc
14.27,0.1421,-0.1583,-1.1368,0.7098,-0.967,0.5202,0.0252,-0.1187,-0.4481,,acc
14.288,0.1227,-0.1085,-1.2177,0.7098,-0.967,0.5202,0.0252,-0.1187,-0.4481,,acc
14.309,0.1042,-0.0708,-1.2069,0.7098,-0.967,0.5202,0.0252,-0.1187,-0.4481,,acc
14.328,0.0667,-0.0775,-1.1105,0.7098,-0.967,0.5202,0.0252,-0.1187,-0.4481,,acc
14.348,0.0822,-0.0683,-1.0358,0.7098,-0.967,0.5202,0.0252,-0.1187,-0.4481,,acc
14.368,0.0962,-0.0187,-1.148,0.7098,-0.967,0.5202,0.0252,-0.1187,-0.4481,,acc
14.388,0.0831,0.0515,-1.2285,0.7098,-0.967,0.5202,0.0252,-0.1187,-0.4481,,acc
14.388,0.0831,0.0515,-1.2285,0.7098,-0.967,0.5202,0.0252,-0.1187,-0.4481,,acc
14.408,0.1535,0.0182,-0.9999,0.7098,-0.967,0.5202,0.0252,-0.1187,-0.4481,,acc
14.428,0.2138,0.0364,-0.9725,0.7098,-0.967,0.5202,0.0252,-0.1187,-0.4481,,acc
14.441,0.2138,0.0364,-0.9725,0.7098,-0.967,0.5202,0.0252,-0.1187,-0.4481,,acc
14.448,0.2253,0.0568,-1.0637,0.7098,-0.967,0.5202,0.0252,-0.1187,-0.4481,,acc
14.467,0.1982,0.0304,-1.0188,0.7098,-0.967,0.5202,0.0252,-0.1187,-0.4481,,acc
14.468,0.1982,0.0304,-1.0188,0.7098,-0.967,0.5202,-0.1551,-0.0667,-0.5092,,acc
14.468,0.1982,0.0304,-1.0188,0.4612,0.4826,-0.8468,-0.1551,-0.0667,-0.5092,,acc
14.487,0.2192,-0.0082,-0.9923,0.4612,0.4826,-0.8468,-0.1551,-0.0667,-0.5092,,acc
14.507,0.2497,-0.083,-0.9804,0.4612,0.4826,-0.8468,-0.1551,-0.0667,-0.5092,,acc
14.527,0.2255,-0.0865,-1.0242,0.4612,0.4826,-0.8468,-0.1551,-0.0667,-0.5092,,acc
14.547,0.2041,-0.0855,-1.047,0.4612,0.4826,-0.8468,-0.1551,-0.0667,-0.5092,,acc
14.567,0.2414,-0.1002,-0.9815,0.4612,0.4826,-0.8468,-0.1551,-0.0667,-0.5092,,acc
14.587,0.2232,-0.1236,-0.8905,0.4612,0.4826,-0.8468,-0.1551,-0.0667,-0.5092,,acc
14.607,0.1809,-0.097,-1.0054,0.4612,0.4826,-0.8468,-0.1551,-0.0667,-0.5092,,acc
14.627,0.1927,-0.1003,-1.1116,0.4612,0.4826,-0.8468,-0.1551,-0.0667,-0.5092,,acc
14.642,0.1927,-0.1003,-1.1116,0.4612,0.4826,-0.8468,-0.1551,-0.0667,-0.5092,,acc
14.646,0.1869,-0.1261,-1.0052,0.4612,0.4826,-0.8468,-0.1551,-0.0667,-0.5092,,acc
14.667,0.1288,-0.1271,-0.9181,0.4612,0.4826,-0.8468,-0.1551,-0.0667,-0.5092,,acc
14.667,0.1288,-0.1271,-0.9181,0.4612,0.4826,-0.8468,0.0595,-0.1278,-0.4477,,acc
14.667,0.1288,-0.1271,-0.9181,1.284,-0.2277,0.1806,0.0595,-0.1278,-0.4477,,acc
14.686,0.033,-0.0831,-0.9896,1.284,-0.2277,0.1806,0.0595,-0.1278,-0.4477,,acc
14.706,-0.0319,-0.0414,-1.1146,1.284,-0.2277,0.1806,0.0595,-0.1278,-0.4477,,acc
14.726,0.0417,-0.0645,-1.0956,1.284,-0.2277,0.1806,0.0595,-0.1278,-0.4477,,acc
14.746,0.1408,-0.0908,-1.119,1.284,-0.2277,0.1806,0.0595,-0.1278,-0.4477,,acc
14.766,0.1207,-0.0807,-1.1301,1.284,-0.2277,0.1806,0.0595,-0.1278,-0.4477,,acc
14.786,0.1153,-0.0887,-1.0907,1.284,-0.2277,0.1806,0.0595,-0.1278,-0.4477,,acc
14.805,0.1166,-0.0638,-1.0684,1.284,-0.2277,0.1806,0.0595,-0.1278,-0.4477,,acc
14.829,0.1152,-0.059,-1.0893,1.284,-0.2277,0.1806,0.0595,-0.1278,-0.4477,,acc
14.843,0.1152,-0.059,-1.0893,1.284,-0.2277,0.1806,0.0595,-0.1278,-0.4477,,acc
14.844,0.0709,-0.0413,-1.0611,1.284,-0.2277,0.1806,0.0595,-0.1278,-0.4477,,acc
14.865,0.0601,-0.0361,-1.062,1.284,-0.2277,0.1806,0.0595,-0.1278,-0.4477,,acc
14.865,0.0601,-0.0361,-1.062,1.284,-0.2277,0.1806,0.022,-0.2177,-0.3697,,acc
14.865,0.0601,-0.0361,-1.062,0.398,0.0542,-0.6134,0.022,-0.2177,-0.3697,,acc
14.884,0.0908,-0.049,-1.1413,0.398,0.0542,-0.6134,0.022,-0.2177,-0.3697,,acc
14.905,0.0719,-0.0583,-1.132,0.398,0.0542,-0.6134,0.022,-0.2177,-0.3697,,acc
14.924,0.0831,-0.0833,-1.0486,0.398,0.0542,-0.6134,0.022,-0.2177,-0.3697,,acc
14.944,0.0767,-0.0976,-0.9955,0.398,0.0542,-0.6134,0.022,-0.2177,-0.3697,,acc
14.964,-0.0035,-0.0842,-0.9059,0.398,0.0542,-0.6134,0.022,-0.2177,-0.3697,,acc
14.984,0.0231,-0.1185,-0.8584,0.398,0.0542,-0.6134,0.022,-0.2177,-0.3697,,acc
15.004,0.15,-0.1613,-0.9321,0.398,0.0542,-0.6134,0.022,-0.2177,-0.3697,,acc
15.024,0.1604,-0.1284,-1.0535,0.398,0.0542,-0.6134,0.022,-0.2177,-0.3697,,acc
15.044,0.1178,-0.0814,-1.1378,0.398,0.0542,-0.6134,0.022,-0.2177,-0.3697,,acc
15.044,0.1178,-0.0814,-1.1378,0.398,0.0542,-0.6134,0.022,-0.2177,-0.3697,,acc
15.064,0.0874,-0.0824,-1.0918,0.398,0.0542,-0.6134,0.022,-0.2177,-0.3697,,acc
15.065,0.0874,-0.0824,-1.0918,0.398,0.0542,-0.6134,0.1172,-0.0407,-0.3989,,acc
15.065,0.0874,-0.0824,-1.0918,0.4662,-0.0268,-0.1104,0.1172,-0.0407,-0.3989,,acc
15.084,0.0769,-0.0976,-0.9825,0.4662,-0.0268,-0.1104,0.1172,-0.0407,-0.3989,,acc
15.103,0.0942,-0.1316,-0.8959,0.4662,-0.0268,-0.1104,0.1172,-0.0407,-0.3989,,acc
15.124,0.0868,-0.0957,-0.9319,0.4662,-0.0268,-0.1104,0.1172,-0.0407,-0.3989,,acc
15.143,0.0899,-0.0298,-0.9418,0.4662,-0.0268,-0.1104,0.1172,-0.0407,-0.3989,,acc
15.156,0.0899,-0.0298,-0.9418,0.4662,-0.0268,-0.1104,0.1172,-0.0407,-0.3989,,acc
15.163,0.0803,-0.0462,-0.7581,0.4662,-0.0268,-0.1104,0.1172,-0.0407,-0.3989,,acc
15.183,0.1243,-0.1043,-0.6204,0.4662,-0.0268,-0.1104,0.1172,-0.0407,-0.3989,,acc
15.203,0.1481,-0.1083,-0.651,0.4662,-0.0268,-0.1104,0.1172,-0.0407,-0.3989,,acc
15.223,0.1482,-0.0665,-0.8045,0.4662,-0.0268,-0.1104,0.1172,-0.0407,-0.3989,,acc
15.243,0.1772,-0.0662,-0.9395,0.4662,-0.0268,-0.1104,0.1172,-0.0407,-0.3989,,acc
15.247,0.1772,-0.0662,-0.9395,0.4662,-0.0268,-0.1104,0.1172,-0.0407,-0.3989,,acc
15.263,0.2153,-0.0727,-1.1193,0.4662,-0.0268,-0.1104,0.1172,-0.0407,-0.3989,,acc
15.264,0.2153,-0.0727,-1.1193,0.4662,-0.0268,-0.1104,0.094,0.1947,-0.2336,,acc
15.264,0.2153,-0.0727,-1.1193,0.3906,0.2449,1.3936,0.094,0.1947,-0.2336,,acc
15.282,0.203,-0.0565,-1.2644,0.3906,0.2449,1.3936,0.094,0.1947,-0.2336,,acc
15.303,0.1287,-0.0463,-1.3386,0.3906,0.2449,1.3936,0.094,0.1947,-0.2336,,acc
15.322,0.0258,-0.0496,-1.3454,0.3906,0.2449,1.3936,0.094,0.1947,-0.2336,,acc
15.342,0.0317,-0.0543,-1.2152,0.3906,0.2449,1.3936,0.094,0.1947,-0.2336,,acc
15.357,0.0317,-0.0543,-1.2152,0.3906,0.2449,1.3936,0.094,0.1947,-0.2336,,acc
15.362,0.0551,-0.1155,-1.0352,0.3906,0.2449,1.3936,0.094,0.1947,-0.2336,,acc
15.382,0.0146,-0.1013,-1.0289,0.3906,0.2449,1.3936,0.094,0.1947,-0.2336,,acc
15.402,0.0419,-0.0864,-1.0113,0.3906,0.2449,1.3936,0.094,0.1947,-0.2336,,acc
15.422,0.0621,-0.0904,-0.9168,0.3906,0.2449,1.3936,0.094,0.1947,-0.2336,,acc
15.441,0.0863,-0.0587,-0.9721,0.3906,0.2449,1.3936,0.094,0.1947,-0.2336,,acc
15.448,0.0863,-0.0587,-0.9721,0.3906,0.2449,1.3936,0.094,0.1947,-0.2336,,acc
15.462,0.0863,-0.0587,-0.9721,0.177,0.0474,-1.0382,0.094,0.1947,-0.2336,,acc
15.462,0.1421,-0.0173,-1.1019,0.177,0.0474,-1.0382,0.094,0.1947,-0.2336,,acc
15.463,0.1421,-0.0173,-1.1019,0.177,0.0474,-1.0382,-0.1493,-0.1455,-0.273,,acc
15.481,0.1226,0.0016,-1.1119,0.177,0.0474,-1.0382,-0.1493,-0.1455,-0.273,,acc
15.501,0.136,-0.0234,-1.0666,0.177,0.0474,-1.0382,-0.1493,-0.1455,-0.273,,acc
15.521,0.1872,-0.0621,-0.9968,0.177,0.0474,-1.0382,-0.1493,-0.1455,-0.273,,acc
15.541,0.0896,-0.0021,-1.0878,0.177,0.0474,-1.0382,-0.1493,-0.1455,-0.273,,acc
15.561,0.0903,0.0505,-1.2985,0.177,0.0474,-1.0382,-0.1493,-0.1455,-0.273,,acc
15.581,0.108,0.0321,-1.0496,0.177,0.0474,-1.0382,-0.1493,-0.1455,-0.273,,acc
15.6,0.0274,-0.0324,-0.7764,0.177,0.0474,-1.0382,-0.1493,-0.1455,-0.273,,acc
15.62,0.078,-0.0611,-0.8345,0.177,0.0474,-1.0382,-0.1493,-0.1455,-0.273,,acc
15.64,0.1368,-0.0667,-1.0021,0.177,0.0474,-1.0382,-0.1493,-0.1455,-0.273,,acc
15.649,0.1368,-0.0667,-1.0021,0.177,0.0474,-1.0382,-0.1493,-0.1455,-0.273,,acc
15.661,0.1368,-0.0667,-1.0021,0.4265,0.4998,0.0386,-0.1493,-0.1455,-0.273,,acc
15.661,0.1158,-0.1261,-0.8958,0.4265,0.4998,0.0386,-0.1493,-0.1455,-0.273,,acc
15.661,0.1158,-0.1261,-0.8958,0.4265,0.4998,0.0386,0.0629,-0.004,-0.212,,acc
15.68,0.1773,-0.1614,-0.9318,0.4265,0.4998,0.0386,0.0629,-0.004,-0.212,,acc
15.7,0.1265,-0.0495,-1.006,0.4265,0.4998,0.0386,0.0629,-0.004,-0.212,,acc
15.72,0.0039,0.013,-0.9346,0.4265,0.4998,0.0386,0.0629,-0.004,-0.212,,acc
15.74,0.0901,-0.0765,-0.7869,0.4265,0.4998,0.0386,0.0629,-0.004,-0.212,,acc
15.76,0.1599,-0.1935,-0.7916,0.4265,0.4998,0.0386,0.0629,-0.004,-0.212,,acc
15.76,0.1599,-0.1935,-0.7916,0.4265,0.4998,0.0386,0.0629,-0.004,-0.212,,acc
15.779,0.2276,-0.2169,-1.0482,0.4265,0.4998,0.0386,0.0629,-0.004,-0.212,,acc
15.799,0.129,-0.1013,-1.2371,0.4265,0.4998,0.0386,0.0629,-0.004,-0.212,,acc
15.819,0.0571,-0.0377,-1.1612,0.4265,0.4998,0.0386,0.0629,-0.004,-0.212,,acc
15.839,0.1078,-0.075,-0.9825,0.4265,0.4998,0.0386,0.0629,-0.004,-0.212,,acc
15.851,0.1078,-0.075,-0.9825,0.4265,0.4998,0.0386,0.0629,-0.004,-0.212,,acc
15.859,0.1431,-0.0986,-0.7912,0.4265,0.4998,0.0386,0.0629,-0.004,-0.212,,acc
15.86,0.1431,-0.0986,-0.7912,0.4265,0.4998,0.0386,0.2917,0.1025,-0.1385,,acc
15.86,0.1431,-0.0986,-0.7912,0.3086,0.3434,0.3813,0.2917,0.1025,-0.1385,,acc
15.879,0.1911,-0.1886,-0.6244,0.3086,0.3434,0.3813,0.2917,0.1025,-0.1385,,acc
15.9,0.1489,-0.2482,-0.6435,0.3086,0.3434,0.3813,0.2917,0.1025,-0.1385,,acc
15.918,0.1519,-0.1685,-0.9735,0.3086,0.3434,0.3813,0.2917,0.1025,-0.1385,,acc
15.938,0.1101,-0.0745,-1.1008,0.3086,0.3434,0.3813,0.2917,0.1025,-0.1385,,acc
15.958,0.0813,-0.1503,-0.8417,0.3086,0.3434,0.3813,0.2917,0.1025,-0.1385,,acc
15.978,0.2045,-0.2815,-0.8203,0.3086,0.3434,0.3813,0.2917,0.1025,-0.1385,,acc
15.998,0.2596,-0.2399,-1.186,0.3086,0.3434,0.3813,0.2917,0.1025,-0.1385,,acc
15.998,0.2596,-0.2399,-1.186,0.3086,0.3434,0.3813,0.2917,0.1025,-0.1385,,acc
16.018,0.2194,-0.1853,-1.4065,0.3086,0.3434,0.3813,0.2917,0.1025,-0.1385,,acc
16.038,0.2226,-0.172,-1.3021,0.3086,0.3434,0.3813,0.2917,0.1025,-0.1385,,acc
16.052,0.2226,-0.172,-1.3021,0.3086,0.3434,0.3813,0.2917,0.1025,-0.1385,,acc
16.058,0.1773,-0.1332,-1.213,0.3086,0.3434,0.3813,0.2917,0.1025,-0.1385,,acc
16.059,0.1773,-0.1332,-1.213,0.3086,0.3434,0.3813,-0.0858,-0.525,-0.4038,,acc
16.059,0.1773,-0.1332,-1.213,1.6848,-0.6569,0.0142,-0.0858,-0.525,-0.4038,,acc
16.078,0.0765,-0.0982,-1.1207,1.6848,-0.6569,0.0142,-0.0858,-0.525,-0.4038,,acc
16.097,0.0582,-0.1078,-0.9918,1.6848,-0.6569,0.0142,-0.0858,-0.525,-0.4038,,acc
16.117,0.1472,-0.14,-0.922,1.6848,-0.6569,0.0142,-0.0858,-0.525,-0.4038,,acc
16.137,0.1564,-0.1085,-0.9586,1.6848,-0.6569,0.0142,-0.0858,-0.525,-0.4038,,acc
16.157,0.1268,-0.0953,-0.9658,1.6848,-0.6569,0.0142,-0.0858,-0.525,-0.4038,,acc
16.163,0.1268,-0.0953,-0.9658,1.6848,-0.6569,0.0142,-0.0858,-0.525,-0.4038,,acc
16.177,0.125,-0.08,-1.0204,1.6848,-0.6569,0.0142,-0.0858,-0.525,-0.4038,,acc
16.197,0.0848,-0.0363,-1.1728,1.6848,-0.6569,0.0142,-0.0858,-0.525,-0.4038,,acc
16.217,0.1306,-0.1244,-1.0701,1.6848,-0.6569,0.0142,-0.0858,-0.525,-0.4038,,acc
16.237,0.1466,-0.187,-1.0173,1.6848,-0.6569,0.0142,-0.0858,-0.525,-0.4038,,acc
16.254,0.1466,-0.187,-1.0173,1.6848,-0.6569,0.0142,-0.0858,-0.525,-0.4038,,acc
16.258,0.1466,-0.187,-1.0173,0.8989,0.1386,-0.293,-0.0858,-0.525,-0.4038,,acc
16.258,0.1316,-0.1442,-1.1872,0.8989,0.1386,-0.293,-0.0858,-0.525,-0.4038,,acc
16.258,0.1316,-0.1442,-1.1872,0.8989,0.1386,-0.293,0.0514,0.0196,-0.5499,,acc
16.277,0.1365,-0.1459,-1.2315,0.8989,0.1386,-0.293,0.0514,0.0196,-0.5499,,acc
16.297,0.1792,-0.1874,-1.0891,0.8989,0.1386,-0.293,0.0514,0.0196,-0.5499,,acc
16.317,0.2617,-0.2004,-1.121,0.8989,0.1386,-0.293,0.0514,0.0196,-0.5499,,acc
16.337,0.2363,-0.1587,-1.0811,0.8989,0.1386,-0.293,0.0514,0.0196,-0.5499,,acc
16.358,0.1993,-0.1651,-0.9273,0.8989,0.1386,-0.293,0.0514,0.0196,-0.5499,,acc
16.365,0.1993,-0.1651,-0.9273,0.8989,0.1386,-0.293,0.0514,0.0196,-0.5499,,acc
16.376,0.1565,-0.1594,-0.7857,0.8989,0.1386,-0.293,0.0514,0.0196,-0.5499,,acc
16.396,0.114,-0.135,-0.6901,0.8989,0.1386,-0.293,0.0514,0.0196,-0.5499,,acc
16.416,0.1326,-0.1655,-0.668,0.8989,0.1386,-0.293,0.0514,0.0196,-0.5499,,acc
16.436,0.1693,-0.2156,-0.804,0.8989,0.1386,-0.293,0.0514,0.0196,-0.5499,,acc
16.456,0.1693,-0.2156,-0.804,0.4243,-0.0904,0.5539,0.0514,0.0196,-0.5499,,acc
16.457,0.155,-0.1999,-1.0028,0.4243,-0.0904,0.5539,0.0514,0.0196,-0.5499,,acc
16.457,0.155,-0.1999,-1.0028,0.4243,-0.0904,0.5539,0.2133,0.4515,-0.4063,,acc
16.457,0.155,-0.1999,-1.0028,0.4243,-0.0904,0.5539,0.2133,0.4515,-0.4063,,acc
16.476,0.1597,-0.2128,-1.1214,0.4243,-0.0904,0.5539,0.2133,0.4515,-0.4063,,acc
16.496,0.1906,-0.2205,-1.1247,0.4243,-0.0904,0.5539,0.2133,0.4515,-0.4063,,acc
16.515,0.2222,-0.2514,-1.0471,0.4243,-0.0904,0.5539,0.2133,0.4515,-0.4063,,acc
16.535,0.2329,-0.2645,-0.9826,0.4243,-0.0904,0.5539,0.2133,0.4515,-0.4063,,acc
16.555,0.2148,-0.255,-0.9609,0.4243,-0.0904,0.5539,0.2133,0.4515,-0.4063,,acc
16.575,0.2117,-0.2396,-0.9988,0.4243,-0.0904,0.5539,0.2133,0.4515,-0.4063,,acc
16.595,0.193,-0.2234,-0.9925,0.4243,-0.0904,0.5539,0.2133,0.4515,-0.4063,,acc
16.615,0.1907,-0.2142,-0.9536,0.4243,-0.0904,0.5539,0.2133,0.4515,-0.4063,,acc
16.634,0.2315,-0.1894,-1.0273,0.4243,-0.0904,0.5539,0.2133,0.4515,-0.4063,,acc
16.655,0.2315,-0.1894,-1.0273,0.591,-0.559,-0.2969,0.2133,0.4515,-0.4063,,acc
16.656,0.2183,-0.1812,-1.057,0.591,-0.559,-0.2969,0.2133,0.4515,-0.4063,,acc
16.656,0.2183,-0.1812,-1.057,0.591,-0.559,-0.2969,0.0262,0.0379,-0.1449,,acc
16.657,0.2183,-0.1812,-1.057,0.591,-0.559,-0.2969,0.0262,0.0379,-0.1449,,acc
16.674,0.1477,-0.2299,-0.9968,0.591,-0.559,-0.2969,0.0262,0.0379,-0.1449,,acc
16.694,0.1778,-0.3017,-1.0056,0.591,-0.559,-0.2969,0.0262,0.0379,-0.1449,,acc
16.714,0.1797,-0.2608,-1.1047,0.591,-0.559,-0.2969,0.0262,0.0379,-0.1449,,acc
16.734,0.2057,-0.205,-1.1843,0.591,-0.559,-0.2969,0.0262,0.0379,-0.1449,,acc
16.754,0.2369,-0.1677,-1.1438,0.591,-0.559,-0.2969,0.0262,0.0379,-0.1449,,acc
16.767,0.2369,-0.1677,-1.1438,0.591,-0.559,-0.2969,0.0262,0.0379,-0.1449,,acc
16.774,0.2511,-0.1676,-1.0549,0.591,-0.559,-0.2969,0.0262,0.0379,-0.1449,,acc
16.793,0.2129,-0.1407,-1.0032,0.591,-0.559,-0.2969,0.0262,0.0379,-0.1449,,acc
16.814,0.1456,-0.1087,-0.9797,0.591,-0.559,-0.2969,0.0262,0.0379,-0.1449,,acc
16.833,0.1004,-0.0991,-0.9275,0.591,-0.559,-0.2969,0.0262,0.0379,-0.1449,,acc
16.853,0.1004,-0.0991,-0.9275,0.0702,-0.4999,-0.2378,0.0262,0.0379,-0.1449,,acc
16.854,0.0649,-0.1086,-0.8522,0.0702,-0.4999,-0.2378,0.0262,0.0379,-0.1449,,acc
16.854,0.0649,-0.1086,-0.8522,0.0702,-0.4999,-0.2378,-0.1597,0.0398,-0.3595,,acc
16.858,0.0649,-0.1086,-0.8522,0.0702,-0.4999,-0.2378,-0.1597,0.0398,-0.3595,,acc
16.873,0.1359,-0.1378,-0.9282,0.0702,-0.4999,-0.2378,-0.1597,0.0398,-0.3595,,acc
16.893,0.232,-0.1364,-1.0791,0.0702,-0.4999,-0.2378,-0.1597,0.0398,-0.3595,,acc
16.913,0.2726,-0.1455,-1.138,0.0702,-0.4999,-0.2378,-0.1597,0.0398,-0.3595,,acc
16.933,0.2899,-0.1682,-1.0953,0.0702,-0.4999,-0.2378,-0.1597,0.0398,-0.3595,,acc
16.953,0.2482,-0.1548,-1.0422,0.0702,-0.4999,-0.2378,-0.1597,0.0398,-0.3595,,acc
16.969,0.2482,-0.1548,-1.0422,0.0702,-0.4999,-0.2378,-0.1597,0.0398,-0.3595,,acc
16.972,0.1933,-0.1298,-1.0121,0.0702,-0.4999,-0.2378,-0.1597,0.0398,-0.3595,,acc
16.992,0.1618,-0.1201,-0.9097,0.0702,-0.4999,-0.2378,-0.1597,0.0398,-0.3595,,acc
17.012,0.1613,-0.1261,-0.887,0.0702,-0.4999,-0.2378,-0.1597,0.0398,-0.3595,,
17.032,0.1709,-0.1002,-0.9625,0.0702,-0.4999,-0.2378,-0.1597,0.0398,-0.3595,,
17.052,0.1709,-0.1002,-0.9625,0.257,-0.1281,-0.1064,-0.1597,0.0398,-0.3595,,
17.053,0.2199,-0.0832,-1.0569,0.257,-0.1281,-0.1064,-0.1597,0.0398,-0.3595,,
17.053,0.2199,-0.0832,-1.0569,0.257,-0.1281,-0.1064,-0.0289,0.0592,-0.1694,,
17.06,0.2199,-0.0832,-1.0569,0.257,-0.1281,-0.1064,-0.0289,0.0592,-0.1694,,
17.072,0.2712,-0.1046,-1.0497,0.257,-0.1281,-0.1064,-0.0289,0.0592,-0.1694,,
17.092,0.3165,-0.1478,-1.0685,0.257,-0.1281,-0.1064,-0.0289,0.0592,-0.1694,,
17.111,0.2508,-0.1543,-1.0481,0.257,-0.1281,-0.1064,-0.0289,0.0592,-0.1694,,
17.132,0.2038,-0.1557,-1.044,0.257,-0.1281,-0.1064,-0.0289,0.0592,-0.1694,,
17.151,0.121,-0.1232,-1.0106,0.257,-0.1281,-0.1064,-0.0289,0.0592,-0.1694,,
17.17,0.121,-0.1232,-1.0106,0.257,-0.1281,-0.1064,-0.0289,0.0592,-0.1694,,
17.171,0.0978,-0.1119,-0.9409,0.257,-0.1281,-0.1064,-0.0289,0.0592,-0.1694,,
17.191,0.1873,-0.1443,-0.9197,0.257,-0.1281,-0.1064,-0.0289,0.0592,-0.1694,,
17.211,0.268,-0.1896,-0.9556,0.257,-0.1281,-0.1064,-0.0289,0.0592,-0.1694,,
17.231,0.3254,-0.1583,-1.1269,0.257,-0.1281,-0.1064,-0.0289,0.0592,-0.1694,,
17.251,0.3254,-0.1583,-1.1269,0.4328,-0.3585,-0.2713,-0.0289,0.0592,-0.1694,,
17.251,0.1918,-0.0648,-1.1612,0.4328,-0.3585,-0.2713,-0.0289,0.0592,-0.1694,,
17.252,0.1918,-0.0648,-1.1612,0.4328,-0.3585,-0.2713,-0.0668,-0.0479,-0.1909,,
17.261,0.1918,-0.0648,-1.1612,0.4328,-0.3585,-0.2713,-0.0668,-0.0479,-0.1909,,
17.27,0.1863,-0.0912,-1.0117,0.4328,-0.3585,-0.2713,-0.0668,-0.0479,-0.1909,,
17.29,0.2006,-0.1139,-0.8821,0.4328,-0.3585,-0.2713,-0.0668,-0.0479,-0.1909,,
17.31,0.1863,-0.0783,-0.9592,0.4328,-0.3585,-0.2713,-0.0668,-0.0479,-0.1909,,
17.33,0.1366,-0.032,-1.0211,0.4328,-0.3585,-0.2713,-0.0668,-0.0479,-0.1909,,
17.35,0.1592,-0.0617,-1.0326,0.4328,-0.3585,-0.2713,-0.0668,-0.0479,-0.1909,,
17.37,0.2206,-0.1002,-1.0463,0.4328,-0.3585,-0.2713,-0.0668,-0.0479,-0.1909,,
17.39,0.2633,-0.1343,-1.0444,0.4328,-0.3585,-0.2713,-0.0668,-0.0479,-0.1909,,
17.41,0.2489,-0.1332,-1.0989,0.4328,-0.3585,-0.2713,-0.0668,-0.0479,-0.1909,,
17.429,0.1929,-0.0857,-1.2746,0.4328,-0.3585,-0.2713,-0.0668,-0.0479,-0.1909,,
17.45,0.1929,-0.0857,-1.2746,0.3719,-0.2021,-0.3734,-0.0668,-0.0479,-0.1909,,
17.45,0.1421,-0.1012,-1.1438,0.3719,-0.2021,-0.3734,-0.0668,-0.0479,-0.1909,,
17.451,0.1421,-0.1012,-1.1438,0.3719,-0.2021,-0.3734,-0.1112,-0.1402,-0.1532,,
